Brown	DPM
STK10	4.46575820354749e-08	4.46575820354749e-08
GPI	1.48370487623943e-09	1.48370487623943e-09
NDUFA5	2.31070744159025e-06	0.4259975018501
FLYWCH2	0.0409269790915813	0.0986748252301718
HSD17B8	2.09876112136851e-10	6.19206050085683e-08
RAB3C	4.18959588309353e-06	4.18959588309353e-06
ACSL1	7.10349728844689e-08	7.10349728844689e-08
SPCS3	0.00205931579719938	0.00205931579719938
PTPRA	0.0247280557381168	0.230720727614199
PBDC1	0.0455800351293758	0.0519622210149334
CAMSAP2	5.36650554762894e-06	9.31440447901015e-05
PGPEP1	3.96681824191857e-07	3.96681824191857e-07
FBXW9	0.0407558304752352	0.0407558304752352
GSK3B	1.04779951765124e-07	1.04779951765124e-07
ME1	2.04996135920573e-05	3.33778761277197e-05
SF3A2	0.0255550879069638	0.992964257648092
TMCO1	9.40454647615279e-10	9.40454647615279e-10
PURA	1.46505932541865e-05	0.0158177916344716
NMT2	8.29075782353776e-05	0.49334702527516
NUDC	2.9984011331479e-07	2.9984011331479e-07
OTUB1	0.0100319035571647	0.664036954906046
FIS1	0.00258266427398037	0.0107786767766894
SYN3	3.73012632949539e-07	0.264709454516528
DENR	0.00745010294597654	0.0213448750688956
CAMSAP1	2.42865574096406e-08	0.0781826227090768
NDUFA12	0.00183551242558399	0.0343272874959972
TUBB2B	2.17379566495199e-05	3.84681695250235e-05
CLUH	0.00057871438480274	0.00057871438480274
PRKAB2	0.000670397760970013	0.0985105365155307
AHNAK	5.98556752146175e-06	5.98556752146175e-06
TIMM10	0.0327839983393067	0.0538380980694897
SUCLG1	0.00537134496332656	0.00537134496332656
CHDH	0.00238227961572205	0.00377455147929842
LSM4	6.97517426006256e-05	9.31127186443716e-05
STAT2	1.5939679386096e-13	0.0711378780942157
BAG3	1.93149153903775e-05	0.000179232667140038
MAP2	1.81773756757015e-12	0.0145628202515799
ANAPC4	1.23222064736577e-06	2.45429166067145e-05
ERP29	2.48993007626511e-07	2.48993007626511e-07
DDAH1	0.000665290534511402	0.000665290534511402
UQCRQ	0.0782821779465604	0.358738649465646
TOP2B	0.204575295787601	0.470994037772305
PCNA	8.5458721704822e-05	8.5458721704822e-05
PDK3	0.0836309776814193	0.0836309776814193
FAF1	0.0115975930121613	0.0139745829711464
DNAJC7	1.57672173164627e-06	0.61247992570428
EIF2AK2	5.84015000271234e-06	0.000185249266450994
HEBP1	8.72783696364048e-13	8.72783696364048e-13
WBP11	0.374023423021773	0.991337558832788
TGM2	2.7567733225874e-08	2.7567733225874e-08
APOL2	3.44437242232813e-08	3.44437242232813e-08
REEP5	0.00528557956727966	0.0141100833551745
ITGA2	9.09976454507755e-09	9.09976454507755e-09
PPP2CB	0.460427126362082	0.611094058677924
DDX27	0.232711106559642	0.814021252841802
FAF2	0.0623407509921693	0.0883966495917655
DARS2	2.03609267461706e-05	0.00019149812195572
PDHX	0.000123167300802093	0.499080236317625
NDUFB3	4.34632568422682e-05	0.000907567559785484
FAM169A	1.10512253000653e-08	0.0882655608107334
UBE3A	0.182754571922492	0.182754571922492
PTPN23	0.000153755305486816	0.0011916757677715
SORD	2.12513760601437e-09	0.000759278817259162
ASS1	5.19021200346302e-06	5.19021200346302e-06
GFPT1	0.000693912226901123	0.00417966817314988
UBE2H	4.39261215689834e-09	4.39261215689834e-09
S100A6	9.38725555936071e-11	9.38725555936071e-11
UTP15	0.0126981881471377	0.0126981881471377
ZDHHC8	0.0046087609533863	0.00565065602215733
TGFB1I1	0.000139305752929905	0.000139305752929905
C1orf198	0.0101288436008624	0.233884011632793
KPNA1	0.00277421876605453	0.00277421876605453
RPL18A	0.000403171550885682	0.1459666946523
TBC1D10B	0.0572950903649729	0.107114711235389
ISOC1	0.0443659276016796	0.0471710598904393
CYB5A	0.000394462898996096	0.000563964758467493
PLXNB2	4.48853775081719e-08	1.06847874336769e-07
ADAR	0.00016290337430603	0.000614845133275763
TMED9	2.64334468467576e-07	1.3579001665853e-05
CUL3	0.000201994966602112	0.119775150798834
PSMD3	0.0616454367588296	0.0867867987948038
RAP1GAP2	0.000578249781537855	0.00159207905087069
VPS35	0.0124741268083196	0.163794748933664
PITRM1	0.00135713272041559	0.00521843911874946
RHOG	5.09077233554535e-06	1.18922646007135e-05
ECI1	9.42585135298636e-06	0.0170926317071759
BCAM	1.13519760681184e-07	1.13519760681184e-07
MTMR10	0.473587149375865	0.473587149375865
KPNA3	0.0238354315563255	0.151542265354713
CD151	1.15782579288144e-14	1.15782579288144e-14
NDUFA10	2.02715221902686e-07	2.00450043956765e-06
APOB	1.42945140203989e-05	1.42945140203989e-05
FASN	0.0297731153254791	0.0869998227696132
RGCC	0.00177941987009244	0.999233934918325
SIAE	2.28320971783544e-07	2.28320971783544e-07
SEC23B	0.113201538555898	0.113201538555898
EMC8	0.0383111498221648	0.0383111498221648
DYNC1H1	5.11172227631531e-05	0.00357005735900429
DPM1	0.00164189742311977	0.00164189742311977
NOVA1	0.000200029143406437	0.000480020180806071
WDR5	0.000151925431757305	0.000515529192127743
IGF2R	7.99481661730426e-05	7.99481661730426e-05
SYPL1	3.38980453390231e-08	5.85195673903926e-08
SCCPDH	0.111009120594564	0.816718503919329
ITIH3	2.35411929698447e-12	2.35411929698447e-12
NUP133	0.492224157716965	0.64867085269206
ECHS1	7.17351096815658e-07	5.89769549091329e-05
UACA	8.72864997104084e-06	1.04931341450556e-05
SRM	4.68214266754718e-06	0.0136006723422503
FKBP5	8.3640606938066e-12	8.3640606938066e-12
BRAP	3.07234767191076e-06	0.876616065865227
NAPG	0.00396537225198734	0.290353071692735
RAB2B	0.00200102096154322	0.00200102096154322
EXD2	0.00113975762013719	0.00414540754987533
MIOS	0.000101421735964475	0.00440294905791402
GTF2F2	0.00221117360519122	0.936338475371765
TFAM	1.2784828910401e-08	1.2784828910401e-08
ILF2	0.575874959125263	0.892205497243467
TLN2	2.96125030087265e-05	2.96125030087265e-05
AP1S1	1.46599487778335e-08	1.28718550839119e-07
RANBP2	0.00127919615111522	0.00401931460730608
SCYL1	0.0142970398578551	0.0153794516320891
APOD	0.482188579305731	0.996300538490614
BUB3	0.000642263643846512	0.0153235223081894
HIP1R	6.76503015921047e-06	0.000320898200669751
TMEM43	0.000601072267807286	0.000601072267807286
CPT1A	1.18635097276193e-07	2.54877959577204e-06
POLR2A	0.11476442298705	0.527866213474377
AIMP2	0.00011712164641058	0.000244486052029237
SDC3	2.47183147175992e-05	2.59288329456752e-05
ANP32B	3.29868370145422e-09	0.0103951531473789
SCARB2	0.861507963565137	0.999934302337108
ARMC1	0.000368954623519353	0.102117832651439
CLYBL	1.30736075710829e-05	1.30736075710829e-05
AHCTF1	4.75773366476582e-05	0.000508575146787224
HNRNPH3	1.3127876442011e-06	1.3127876442011e-06
PCYOX1L	2.40657722148528e-08	4.15710983195945e-08
STARD9	0.000379689205654462	0.000706206673016485
DHX36	0.000358589918093059	0.0823042701222755
COG5	0.195206957854379	0.780654727538406
A1BG	6.12394349798668e-05	0.000501698246411252
DECR2	0.00196994364705555	0.00196994364705555
HMGN4	0.00228046312371252	0.0160927095662742
EEA1	3.12814919952086e-09	0.00112063947326234
H6PD	3.24192686857516e-08	3.24192686857516e-08
TAGLN2	6.63909677441146e-16	6.63909677441146e-16
MAP1LC3A	1.29859118453914e-08	1.29859118453914e-08
CAP2	0.00137166849016561	0.0438024603080738
RPL27	0.00676368569603581	0.536675603711545
COTL1	3.13170753676919e-09	3.13170753676919e-09
PLP2	1.01136506397326e-07	1.01136506397326e-07
GSTO1	0.000115239970294649	0.000289784032719361
AP3M2	7.88834371245522e-06	1.63249301580202e-05
COL5A3	0.000100165036841465	0.000155661682877838
NSFL1C	6.96281148656247e-09	2.5398205429255e-08
COMMD1	0.000110002553700378	0.000110002553700378
ADD3	0.000108717614843096	0.00105271540506343
APCS	0.333239148197901	0.557322532825025
PRRC1	0.00261769811933725	0.00261769811933725
MTPN	0.0071980715077657	0.0121674251185985
ALG2	5.44504668818116e-06	5.44504668818116e-06
MTA2	0.00101785561475553	0.00101785561475553
MVD	0.513755657915489	0.572563839469988
CAMK1D	8.77718231055102e-07	0.000268975702075238
ADA	1.11370003714157e-06	6.34089641392908e-06
SPTA1	0.000759071748413307	0.0135751658109165
PARVA	1.12174599102772e-07	1.12174599102772e-07
TPP1	5.76183567225393e-06	5.76183567225393e-06
PPIH	0.037605136175985	0.05730082379411
VAMP5	4.97819553485306e-12	4.97819553485306e-12
RAB11B	0.0197840446106444	0.601471843178187
LAMC1	9.97064669999691e-09	9.97064669999691e-09
PCLO	2.05208475534139e-07	0.0695605548089912
HPRT1	0.39687377813013	0.937600141223728
NUP153	2.16838865643644e-07	0.00105744263819734
FBP1	1.26659200294584e-11	1.26659200294584e-11
SAE1	0.0212112656328285	0.0212112656328285
CDC42EP1	0.00136116583179368	0.00254755499346416
ZC3H4	0.000490069357095826	0.00155071639018995
GBP2	3.45263481865193e-08	3.45263481865193e-08
CBX3	3.53859205732177e-06	3.53859205732177e-06
HS2ST1	0.00134122518550704	0.00134122518550704
COG1	0.106131040065646	0.270990665231308
BPNT1	0.00274269393461971	0.558980932638381
DUSP3	8.21632893251353e-06	8.21632893251353e-06
CRNKL1	0.00399729521229434	0.156981724438968
TMEM109	1.23773037906023e-07	1.23773037906023e-07
UTRN	9.00497306437485e-05	0.000516981563026607
NEK9	5.36278053952412e-13	5.36278053952412e-13
FARSA	0.0325428279398514	0.827183254735433
CPPED1	4.60850310920704e-06	9.58495858316376e-06
RECQL	0.000365998388848744	0.000365998388848744
PRPF38A	0.00257364378161637	0.45017368249544
PTEN	2.70611475838326e-09	0.000119070169285946
FTO	1.16185197880753e-05	0.484420727009506
AP3B1	6.37489422240438e-05	6.37489422240438e-05
VPS39	0.00125000943797352	0.00420786338437582
UBXN7	1.38536513614098e-05	0.0553347537594945
GTPBP4	4.873064027066e-08	0.0846311990190336
SNRPD2	0.524366987407741	0.809511892483175
LYZ	6.17025710102911e-10	6.17025710102911e-10
RB1CC1	1.71686144707089e-05	0.0275102880354174
PSMG1	2.69641228706294e-06	6.82001129285721e-05
GSTP1	1.51310865917711e-05	3.20031793238474e-05
GMDS	5.17707893148042e-08	4.5017898754914e-07
DYNC1I1	0.000256687193143045	0.0120214536191953
TXNDC12	0.109729044570614	0.109729044570614
LGALSL	0.092399376648831	0.234443584741597
COL6A1	7.37718499056091e-05	7.37718499056091e-05
CNNM3	0.120185386958093	0.568465505528072
ITIH2	0.0122182443836156	0.429225384304706
DNAJC5	3.15055483258761e-05	9.30800057582352e-05
DAG1	6.38215958159031e-07	6.38215958159031e-07
LCP1	5.68710545717563e-06	5.68710545717563e-06
SZRD1	1.13398619245039e-06	1.13398619245039e-06
NEGR1	3.1736138856309e-08	0.0777733363386124
VPS36	0.00750614805605745	0.0205687455355804
APC	8.11508287050264e-07	0.0143903198057224
NDUFAF4	0.0299601825525589	0.0299601825525589
HSPA4	0.0954728302690501	0.0954728302690501
NAA35	0.663894136264397	0.882613922941768
VWA5A	0.0005348630017574	0.00160640296919739
CA3	6.91877079386775e-09	6.91877079386775e-09
SUMO2	0.0019769059692068	0.29882817393061
RPL3L	2.00800238079472e-05	2.00800238079472e-05
ERP44	0.137723963221687	0.137723963221687
L2HGDH	0.0390226378815591	0.0390226378815591
CC2D1A	1.8122456128332e-09	1.8122456128332e-09
DIAPH2	1.15399061265766e-05	0.000471545153501137
DNAJA4	1.41785538222241e-07	1.41785538222241e-07
CDC37	2.64892149980403e-05	2.64892149980403e-05
PPM1A	9.44462400546684e-07	3.50607874311213e-05
MACROD1	3.11248408366322e-06	0.00750747911323126
CUL2	1.01717626314681e-06	0.0112642170190366
RPL8	0.000304022483502016	0.000304022483502016
LZIC	0.33183537181055	0.359073538301255
GSR	9.63014098361895e-06	0.0307999779656344
PPP2R5A	0.132948739699045	0.983532997969233
VWA1	3.67275051338636e-06	3.67275051338636e-06
MPO	6.64335193425464e-06	6.64335193425464e-06
SIRPG	3.6674731148429e-08	1.25685338134473e-07
BOD1L1	0.0019374086737803	0.00700737314414839
SPR	1.21236806072976e-07	3.34231264343278e-07
MTHFD1L	6.8477899613243e-07	1.28120224441153e-06
SNRPA	0.00198518576485909	0.323236946092439
PI4K2A	0.000390980813489563	0.000390980813489563
DNAJA2	0.0252191368806279	0.751627783181714
TRAF2	0.000107308387778037	0.000116192107717904
TPR	7.74187826570063e-08	0.0258391641313028
PAK2	0.079085966073892	0.970201506598108
ASH2L	0.482353514650479	0.982404456475737
IMPA1	6.01682967343603e-07	0.00408104295738662
PECAM1	1.02972800969875e-06	1.02972800969875e-06
DPP7	2.29246638264897e-05	2.29246638264897e-05
NAA15	0.000758445994967538	0.329447701889661
RILPL1	0.000238803843047361	0.000438659697993707
NECAP1	0.0016270605782692	0.0837298826544916
TMEM11	5.36124947490794e-06	0.000131519087714984
SNTB1	9.78858845865683e-06	9.78858845865683e-06
MCM6	1.78358810387439e-05	8.65727572206983e-05
EIF2S1	0.00520534026397549	0.0230827913495484
AIF1L	1.64761601907369e-07	8.9511366099011e-07
DEGS1	1.05683373773493e-06	1.05683373773493e-06
SLC17A7	0.832114018630451	0.921631393029863
HBB	0.00632894056233975	0.00632894056233975
NDUFA4	2.44980939397766e-06	2.91676863362324e-05
GOLM1	8.39808941249408e-05	0.759713879133608
RMDN3	1.18951506337556e-07	3.59359366621595e-06
RPL28	0.0700730095924236	0.13880112857854
RGS6	7.52528250860198e-05	7.52528250860198e-05
ITIH5	0.0362449056429771	0.0438363522452849
SRP9	3.43543610302551e-07	3.14784200239456e-06
PPIL4	0.000659029032626719	0.939494646572619
COL18A1	1.56974271685545e-08	1.56974271685545e-08
NEFM	0.000226323836796892	0.00595137453795792
BPGM	7.19765764687534e-06	7.19765764687534e-06
ACTL6A	0.313448865417917	0.469312497561918
FBL	9.18446729845239e-05	0.000135258540046333
ALKBH5	4.67906406238155e-09	8.10410625568863e-09
DIP2C	3.35860797728063e-06	0.00539016606152921
MCU	7.8783913508428e-05	0.0233995690625863
LRPAP1	4.85607019510396e-08	4.85607019510396e-08
PPP2R1A	0.0275469692436701	0.465919730564936
NCOA2	1.57252616732683e-09	0.00721825244881055
FRMD5	0.0103112745863235	0.0263244428323246
EMC4	0.0026894498839406	0.00648064932533809
ITGAV	0.00658379742381334	0.00658379742381334
GGT5	1.52281800007153e-07	1.52281800007153e-07
FOXK1	3.50650872915222e-05	3.56210104996243e-05
EXOC3	0.00268796404528217	0.00268796404528217
NDUFB9	0.13719190261077	0.13719190261077
AIFM1	0.403012164550076	0.995977826854638
AIP	3.50180589667637e-07	9.58933915235433e-06
S100B	0.000504855376424841	0.000504855376424841
NDUFB6	0.595183051607482	0.798092309666992
SHMT1	4.74761846013425e-09	4.74761846013425e-09
PIK3C2A	1.00395833439655e-05	0.00100375265260937
COX5A	6.58568160110884e-06	0.00127682776156595
C11orf68	0.000675807702653748	0.00442075545782357
PEX11B	8.59382029176332e-06	0.726436704771668
ATP2B4	0.76468100920397	0.923703839900707
EFHD2	0.00017416527293666	0.00017416527293666
SCP2	0.000173663083926607	0.000173663083926607
C1QC	7.8168564178828e-06	7.8168564178828e-06
DMAP1	1.91865365161535e-05	8.97167581086256e-05
NCOA5	0.0312189408285653	0.120487178819435
FCER1G	7.81893532222557e-07	7.81893532222557e-07
TRIM21	2.18021739939346e-11	2.18021739939346e-11
RPAP3	0.00831892388408781	0.0135320335493775
SOD3	4.45507618130832e-09	4.45507618130832e-09
CYBRD1	5.37034085423726e-05	5.37034085423726e-05
MARCKSL1	0.00273712603690732	0.228096353963888
DYNLT1	1.20687135385344e-06	4.99304425804922e-05
INF2	1.3785715581339e-08	4.03482926254324e-08
PREPL	0.11531883542205	0.895790384390099
CLPB	0.000922784436503212	0.00723952074126043
GOLGA3	0.00398210933080723	0.00398210933080723
STEAP3	1.74286418522336e-14	1.74286418522336e-14
HNRNPH2	0.358001009588719	0.914007388922298
APMAP	0.0655393466729742	0.104994934705987
CTBP1	0.000888255434465912	0.00239752992698845
MAPRE2	0.926932261479961	0.998917297511757
ARHGEF6	0.0519805846147148	0.125293393199699
IRF2BPL	0.000213935584821894	0.0174535511281335
NCS1	0.00411464692359059	0.916361325501203
S100A11	1.52335294490535e-09	1.52335294490535e-09
LNPEP	2.80314054412075e-06	0.00540774300606852
CCNY	8.09076152313914e-06	0.000189724742838163
SLK	2.929946941969e-10	0.354154826218239
NT5DC3	0.00105652662388431	0.00258660815153775
RAB8A	0.0449970589342052	0.123419285828047
GAP43	0.00348829350406556	0.00348829350406556
PIP4K2B	0.00711836765519811	0.0822755060001094
IGFBP2	1.96545915946811e-07	1.96545915946811e-07
RAB3GAP2	0.00155255779398259	0.105234429305202
CAB39	2.89400634154833e-05	0.000111769861263684
FAM98B	0.000761210976094499	0.0015620744615862
NUP210	1.1791407237113e-07	1.23856437483133e-07
GEMIN5	3.69881739536324e-08	4.53650077256058e-06
TTC1	0.000771942323819476	0.000890458691660709
RAE1	0.00544660433104366	0.0498428580928202
UBAC1	0.00948261194921864	0.00948261194921864
FGF1	4.4027048168506e-08	4.4027048168506e-08
RFTN2	2.01120690290026e-09	5.47154622363857e-06
OXSM	7.36059939570508e-07	9.56618410829714e-06
VTA1	0.00486199374250267	0.344904874471608
ATP2B1	0.000129203724515115	0.000631198320755151
PAPSS2	0.000251471841586768	0.0183539303260379
ACAA2	0.0297945132557227	0.0297945132557227
GYS1	5.40848021779495e-05	5.40848021779495e-05
HSPB1	7.81899064447608e-09	7.81899064447608e-09
CPNE5	5.7032791368858e-07	2.25500206052372e-06
CST3	1.54477687217275e-07	7.89305497469793e-07
PRDX1	8.21481995382437e-07	8.21481995382437e-07
CEND1	0.27772908531275	0.27772908531275
DPYSL5	9.32570927308208e-06	9.32570927308208e-06
RIC8A	6.71965618626522e-08	6.71965618626522e-08
FAHD1	0.013454360991619	0.0679796690856107
SIRT5	5.64629268649342e-05	0.00151737337785321
IARS2	0.552458378972415	0.552458378972415
AGA	4.19265736664151e-05	6.53832197465808e-05
ROCK1	0.00925124521398574	0.0888340738975622
LGI1	5.70801996853217e-06	5.70801996853217e-06
FH	7.8428739507789e-06	2.78261678166241e-05
NCDN	0.754853246103389	0.996691225910152
PTN	4.89033345313023e-06	4.89033345313023e-06
SAR1A	0.0173513604250139	0.105006572544714
DCLK1	1.09332957910721e-05	1.09332957910721e-05
KIAA0513	0.0197506448223776	0.112153422875935
RASGRF1	0.0171348525462479	0.258992663785442
EXOSC10	0.233724978425759	0.288576521887365
BROX	0.00203160832470277	0.698926114554027
ACADS	6.4643748414268e-11	6.4643748414268e-11
PLCB1	3.30613512436204e-12	3.42268358301775e-05
IFT140	1.26910378096853e-06	1.26910378096853e-06
BTF3	0.00872334964415175	0.0640143833254647
XPO4	0.00422337660125226	0.10420244759411
LARP1B	9.62273984354724e-07	0.974721708304245
CAPN5	1.29066151585226e-07	1.29066151585226e-07
CHMP6	7.24025911900013e-05	0.000248061444758019
APOBR	0.000647339235271209	0.00099639925222968
DDX21	0.00155029095526363	0.00178553995313452
C7orf50	1.81849352720406e-08	1.81849352720406e-08
CHP1	0.0370038945659187	0.770970235021925
LAP3	1.60714871485176e-10	1.60714871485176e-10
RAB22A	4.94236588515467e-05	4.94236588515467e-05
SOD1	3.3973805954596e-05	0.000901605193701661
PPIL1	0.00159003987255576	0.0434113773175916
LANCL1	0.0614882763847675	0.690025821065723
PHYHIPL	4.17605636755896e-09	4.17605636755896e-09
RAB14	0.0012291368974402	0.453069483564223
DDX18	0.0101539814844141	0.013252137579698
MAOA	0.206132078855641	0.611859376629969
GSTZ1	0.00752936578726045	0.0394767808229275
CLIC2	0.0825987428042381	0.868469733722131
PSMB3	0.423327640470272	0.497754217374896
GLRX3	1.49180323259008e-06	0.00012011917872499
CDKN1B	1.97387665913197e-09	0.800226488619394
SNCB	8.35021264890999e-07	3.32856585690904e-06
CTNNBL1	0.0214713516278751	0.364143041289747
CYB5R3	0.000166020564139566	0.00026788300202142
SPTAN1	0.187004990315692	0.522243926031665
CDH6	0.00251396004749875	0.00251396004749875
NUDT16	3.86956662638444e-06	3.86956662638444e-06
SERPINH1	6.38909201953872e-08	6.38909201953872e-08
VPS26B	0.0048404320627545	0.0126247241754237
IGFBP7	1.81974015382555e-05	1.81974015382555e-05
AMBP	2.43651777605989e-06	2.43651777605989e-06
RASEF	0.0698732851775295	0.853710693285933
PHF6	0.000158959925052532	0.000158959925052532
BTBD17	6.72718031906564e-09	0.633143420822932
PSAT1	0.000363544488050284	0.0102216369365033
RAB11FIP5	2.2495659816727e-06	2.2495659816727e-06
RPLP1	6.2339088586826e-05	0.128618737939546
PSPC1	1.3681910100782e-05	0.211658305267471
ALDH2	0.0280023005165668	0.647822369484109
LYPLA2	0.297159606514098	0.297159606514098
GRB2	3.99136698981143e-06	2.71436237401054e-05
RRP12	3.73469111017548e-05	3.73469111017548e-05
PXN	9.40646618854752e-10	9.40646618854752e-10
MRPL41	0.0779083134427492	0.109060136521456
ALDH1B1	0.00822623440618986	0.0242342854813385
TRAPPC10	0.393429302484312	0.393429302484312
RAB8B	1.52273821154687e-08	0.0139661179552884
PCSK1N	0.0330044574896857	0.794327101991817
RUVBL1	9.48227565194193e-06	9.48227565194193e-06
GLUD1	6.63592954400685e-09	0.0762602764575081
NPC2	2.06282093589829e-11	2.06282093589829e-11
AFM	0.124800940429622	0.124800940429622
SUB1	1.97275209661157e-07	5.42076095285758e-06
PGRMC2	0.00659407515387877	0.00659407515387877
NUDT2	0.0350573374679915	0.117552174213424
SDHB	0.628750024535596	0.776857845450551
ENDOD1	1.70516704620523e-08	1.70516704620523e-08
ARPC5	6.58003609774207e-07	6.58003609774207e-07
CPSF3	4.21732861893904e-10	0.287386692446324
PGLS	0.00602045532034585	0.00737186222749557
MYO1G	4.60926831176e-09	1.05139077061549e-08
ERH	2.27368628766391e-06	7.22224541655126e-06
RAB38	4.86487247124748e-09	4.86487247124748e-09
AK2	4.10367876869691e-06	4.10367876869691e-06
GNG12	6.60834045784381e-08	6.60834045784381e-08
FMN2	0.00021772565019849	0.00211783195226531
HDHD3	5.7624896762513e-07	5.7624896762513e-07
CBX1	1.89359445120172e-07	0.255900930740999
EMILIN1	1.68122336622369e-06	1.68122336622369e-06
COG7	0.0382905019022367	0.177985244490626
VPS11	0.256971294501314	0.550066975978071
RAD21L1	0.0310063326749317	0.93388964950166
RPRD1B	0.00516073723783451	0.00516073723783451
UAP1L1	1.56210686046613e-10	1.56210686046613e-10
MSN	1.77046694120712e-15	1.77046694120712e-15
GNA11	0.000532016952783539	0.00397744769486437
FN3K	0.000153793877296243	0.000495113920894261
ALDH16A1	0.0463243243171418	0.0463243243171418
TMED10	0.0412067683845933	0.745139664921282
YWHAQ	3.1132555919722e-05	0.176299557071267
DNAJC8	0.0106032001001891	0.0106032001001891
PRNP	0.00577393888570008	0.188110609682661
ENOPH1	0.000257219579357264	0.422880818626412
CMPK1	0.0132033058098744	0.020506076699396
KIF21B	0.0133027187802959	0.0519300281090721
CUL4B	0.00311310332976714	0.00311310332976714
VGF	0.127592488818467	0.491223635968476
AGRN	3.68429365117191e-07	3.68429365117191e-07
LSM12	1.18653823165942e-05	0.911598092585037
C1QBP	0.00051699256377642	0.601925062222058
RBX1	0.108263764712824	0.226243450288431
LGALS1	9.51375641127784e-13	9.51375641127784e-13
KHDRBS1	5.17118548623688e-05	8.85345360929775e-05
NSDHL	0.267795028811585	0.267795028811585
EDF1	0.596324680630275	0.999759266068726
ICAM5	0.086731015797379	0.871974089093864
UBE2L3	0.0268887448890206	0.0268887448890206
FUCA2	1.35053293215676e-11	1.35053293215676e-11
SLC12A7	0.000145352084935215	0.000145352084935215
DNAJC9	0.00265157480853548	0.0482430223264696
VBP1	0.807670537694562	0.865966143615628
PPP6R2	0.000300601775461318	0.000430287198178408
PIGK	5.10117263383404e-06	5.10117263383404e-06
AGO2	3.59588186041704e-07	0.000939702692769929
DUSP23	2.68997419238777e-05	5.67089833884413e-05
PPAT	0.0183168565825546	0.806527002340732
CCDC47	1.1768899236876e-05	1.1768899236876e-05
COX17	0.117430516753029	0.129958874159344
APOH	7.90879237807107e-05	7.90879237807107e-05
CRABP2	8.39144403926924e-07	8.39144403926924e-07
NES	6.16197548437107e-13	6.16197548437107e-13
LIMD1	2.90487390173403e-07	2.90487390173403e-07
RHOB	0.00265418863511485	0.0474433964296714
BLVRB	6.87817214155217e-08	0.00130888395418661
HTATSF1	1.97099475794118e-05	0.0046817301936669
CALR	5.161436922706e-05	5.161436922706e-05
TMED4	3.16922429608524e-05	3.16922429608524e-05
UBLCP1	0.0167278043236027	0.0331922810012408
CPOX	4.97188584588418e-12	4.97188584588418e-12
GNG4	3.92557004412633e-10	0.311466087600419
APBA2	1.68057454238619e-06	4.32802588492046e-05
TRAPPC2L	0.0113118164079247	0.426600158561673
MRRF	1.38684778391506e-05	0.400011058112705
LEMD3	1.74624115871937e-07	0.0410688952843726
RAB21	2.71592047919012e-05	8.04679934473997e-05
CETN2	0.11438067572323	0.287229582651725
ANXA1	2.25612425541601e-13	2.25612425541601e-13
TMPRSS6	1.61997750559098e-07	1.61997750559098e-07
MTX3	0.00131564590543741	0.980798221707302
FAM114A1	1.21809836701685e-08	1.21809836701685e-08
MRPS9	0.352676355313706	0.464528602969709
USP24	4.30877552229042e-06	0.000338796581724517
HABP2	1.3546427526923e-05	1.3546427526923e-05
EIF2B2	0.879844153824679	0.892234527563092
RRP9	1.99797591704842e-05	2.67500424190578e-05
GMPR	6.22654181207377e-08	6.22654181207377e-08
COLGALT2	0.601862484018276	0.601862484018276
YARS2	0.64296826086892	0.64296826086892
STK4	1.44846615905513e-05	0.00136063734957519
RTCB	0.421481738266278	0.999857467157107
NUDCD2	4.71792052580825e-05	0.0239758923245631
SMAP2	1.92023841636043e-06	2.01581145879692e-06
SCFD2	7.12657727923032e-07	7.12657727923032e-07
FBN1	0.000186043279415245	0.000186043279415245
TGOLN2	3.43118013451437e-07	3.43118013451437e-07
KAZN	2.30458181404326e-05	0.000174097771600204
SPON1	2.78655377268788e-07	0.856608359789355
RRM2B	2.55971452548485e-07	2.55971452548485e-07
DNPH1	4.45720767024804e-05	0.000406607335716513
IDH2	0.0416071517424146	0.156573493782055
NT5DC4	0.0123885710389333	0.0786574998914611
GAR1	0.041163100668965	0.062593808070333
ITGAM	7.20141561791418e-07	7.20141561791418e-07
UBA6	0.458039512326093	0.518436229317475
ARMCX1	0.00331726903050935	0.21657021293027
SLC25A25	5.66925685498405e-05	5.66925685498405e-05
DIS3	1.49071549786684e-06	0.333814146606291
NDUFV3	0.00776046869018392	0.775642988816866
ANXA7	4.89856323122516e-07	4.49839669305101e-06
NENF	8.60441007535506e-05	0.000103105671068129
CCDC124	0.00251593766549997	0.0391280839087292
HNRNPF	1.31429155843531e-05	1.31429155843531e-05
LLGL1	0.00110768876160963	0.00670491902083435
PPID	0.0242977995035472	0.0752167335985525
HMGB1	0.022805127717783	0.288423051671112
LY6H	1.3847665929332e-06	2.37091231354972e-06
RAB5A	3.34690617768156e-05	3.34690617768156e-05
ACSS3	3.27712118323832e-09	3.27712118323832e-09
PSMD14	0.764551295320715	0.89267092029819
MTURN	0.000108493693278777	0.00420402267091575
MNDA	0.00240531240055314	0.00240531240055314
SNX6	2.00158678216125e-05	0.000239105355088081
ARGLU1	0.000542050925128383	0.000550407680348919
UBE4A	0.0312318317122886	0.0590423755053451
NAA11	0.121570564879566	0.2514943551912
SNTA1	2.56484828377353e-07	2.56484828377353e-07
CCDC6	1.45787199557718e-05	0.428494431109948
RCC2	0.690538909810461	0.829755986209865
TMEM126A	0.0595622325784631	0.795322156002659
STK39	0.00482973161667486	0.0147507473253574
EMC7	0.0119098829331917	0.0261977897504002
