gene	protein	rna	methylation
CHAC2	0.0081667348925709	0.0118122596655726	1.0
FUCA2	0.0081667348925709	7.895064394000608e-06	3.83745240929812e-07
KRIT1	0.0081667348925709	0.3690407450339801	1.0
MAP2K3	0.0081667348925709	0.0034296471049043	2.382770822290047e-10
MAPK8	0.0081667348925709	0.0001673706896283	1.0
RPS16	0.0081667348925709	0.1094038933192445	1.0
SARDH	0.0081667348925709	1.6769759785266005e-05	1.0
THUMPD1	0.0081667348925709	0.0261266474641041	1.0
TLE4	0.0081667348925709	0.4514767363013169	8.530212319111365e-05
TINF2	0.0083024241009068	0.8593872366123328	1.0
EYA2	0.0085151353801991	0.000753933486971	1.0
ACSL3	0.008531477910036	0.0204472339323378	1.0
BIRC6	0.008531477910036	0.0373897718807785	1.0
BRINP3	0.008531477910036	0.3071195805444386	1.0
C5orf51	0.008531477910036	1.0	1.0
CACHD1	0.008531477910036	0.7657846682687334	1.0
CRTAC1	0.008531477910036	0.0018214201073202	1.0
FABP7	0.008531477910036	0.0007260309751816	1.0
HDHD3	0.008531477910036	2.2832013197765907e-09	1.0
HDLBP	0.008531477910036	0.924937874581048	1.0
LIMCH1	0.008531477910036	0.1301872939088177	1.0
NACAD	0.008531477910036	0.0618874827872338	1.0
NES	0.008531477910036	0.0866930870929539	1.429662493374028e-09
PKD2	0.008531477910036	0.1322122563632269	1.0
PPP1R3D	0.008531477910036	0.0009762627739477	1.0
SELL	0.008531477910036	0.196037437357962	1.0
SLC44A1	0.008531477910036	0.0093943101914596	1.0
TSFM	0.008531477910036	0.1486012664479199	1.0
SSPN	0.0085871126333959	0.0115202253187748	1.0
ARNTL	0.0089107178358474	1.0	1.0
CSF1R	0.0089107178358474	0.4841786317879634	1.0
CYSTM1	0.0089107178358474	0.5839710510411974	1.0
DDB2	0.0089107178358474	0.0009414243487652	8.339697878015161e-10
DNAJB4	0.0089107178358474	0.0344395178021018	1.0
GALNS	0.0089107178358474	0.0255621446310393	1.0
GNA13	0.0089107178358474	0.2787890659184194	1.0
INPP5K	0.0089107178358474	0.26528275204396	1.0
MAPK3	0.0089107178358474	0.8416510797660218	1.0
NTHL1	0.0089107178358474	0.8653148492104507	1.0
PPIL1	0.0089107178358474	0.0303702708683312	1.0
PPM1L	0.0089107178358474	4.670290265761311e-05	1.0
PPP1R12C	0.0089107178358474	0.2689360045947221	1.0
SCRG1	0.0089107178358474	0.0809227026438469	1.0
TCEAL6	0.0089107178358474	0.1204054527844645	1.0
THBS2	0.0089107178358474	0.0012525458457031	1.0
TKT	0.0089107178358474	0.1678473934686426	1.0
TNRC6C	0.0089107178358474	0.0106801507405332	1.0
C6orf106	0.0093049442824687	1.0	1.0
CTHRC1	0.0093049442824687	0.0728292479158142	0.0047887288640059
DFFB	0.0093049442824687	0.1854274447341903	1.0
DYNLT3	0.0093049442824687	9.706186191812369e-08	1.0
ENTPD5	0.0093049442824687	0.2490153379735424	1.0
FABP4	0.0093049442824687	0.007256781068794	1.0
FAM171B	0.0093049442824687	0.1094038933192445	1.0
FASN	0.0093049442824687	0.1223165364269135	1.0
FBXO22	0.0093049442824687	0.0630351284450378	0.012206515078373
GRIA4	0.0093049442824687	8.005471063804761e-05	1.0
LPIN1	0.0093049442824687	0.2364912541954054	3.57415623343507e-09
LRRTM3	0.0093049442824687	0.1906805958038605	1.0
MANEAL	0.0093049442824687	0.0115202253187748	5.9330993475022176e-08
NEK9	0.0093049442824687	0.2927344921562412	2.7044448832992037e-08
NUDT16	0.0093049442824687	9.821171061205844e-05	1.0
RCN3	0.0093049442824687	0.085221691374758	1.0
RPS19	0.0093049442824687	0.0959353191233165	1.0
TCP1	0.0093049442824687	0.0218841155923159	1.0
TCTN1	0.0093049442824687	0.045664288789187	1.0
TPM2	0.0093049442824687	0.0837695979830659	0.0006473437904102
ZFYVE19	0.0093049442824687	0.0512931645346805	1.0
SURF2	0.0095008315612695	0.4069102830023189	1.0
CTBP2	0.0097146594996231	2.3029327013435383e-05	1.0
CYFIP2	0.0097146594996231	0.0358901369511006	1.0
ETF1	0.0097146594996231	0.2334279188547616	1.0
FBXW8	0.0097146594996231	0.0165959525250089	1.0
GAMT	0.0097146594996231	0.0016478642154857	4.622575395242691e-08
IGFBP5	0.0097146594996231	0.7088169584003935	1.0
IREB2	0.0097146594996231	0.1630515641235619	1.0
MYL12A	0.0097146594996231	0.0002629197131658	1.0
NCAM1	0.0097146594996231	3.508863602938133e-05	1.0
PLS3	0.0097146594996231	3.3090790636015184e-05	0.0072828871930641
RAB18	0.0097146594996231	0.0080255565086997	1.0
RECK	0.0097146594996231	0.8181233791346252	1.0
RMDN1	0.0097146594996231	0.7657846682687334	1.0
RPL10A	0.0097146594996231	0.4378370407132128	7.55338350665945e-08
RUFY1	0.0097146594996231	0.0991773443342647	1.0
SCYL2	0.0097146594996231	0.9369215669136052	1.0
SNX15	0.0097146594996231	0.5530933713202311	1.0
TNFAIP6	0.0097146594996231	0.0002303037399272	1.0
NR4A3	0.0099371658944166	0.2787890659184194	1.0
ADAMTSL4	0.010140378534923	0.0078146653033641	1.0
CASP4	0.010140378534923	0.0011675194064354	1.0
CEP290	0.010140378534923	0.9294034877195546	1.0
CISD1	0.010140378534923	0.0089177806511377	1.0
FIBP	0.010140378534923	0.3450025697856774	1.0
GRID2	0.010140378534923	0.0020103881831644	7.624866631328151e-09
IBTK	0.010140378534923	0.2395816172573171	1.0
LIMS1	0.010140378534923	0.2522142671992248	3.57415623343507e-09
MICU1	0.010140378534923	1.7068564234412526e-06	1.0
MYL6	0.010140378534923	0.2426990549382874	0.4242424242424242
MYL6B	0.010140378534923	0.7773361783806464	1.0
NUFIP2	0.010140378534923	0.9909799811377632	1.0
NUMA1	0.010140378534923	0.0001836270805674	1.0
PGS1	0.010140378534923	0.0267013124625039	1.0
RNF14	0.010140378534923	0.0086872528600997	1.0
RNF40	0.010140378534923	0.4156166442962223	1.0
SEC24C	0.010140378534923	0.0182257878799721	1.0
SYBU	0.010140378534923	0.1630515641235619	1.0
TKTL2	0.010140378534923	0.0166576404280605	1.0
FAM184B	0.0104443193483664	0.7947513859885488	1.0
RAB42	0.0104443193483664	0.1041956808004245	1.0
SPON2	0.010475027211697	0.0127257887994534	1.0
ARMC9	0.0105826293893526	0.0023626393301193	1.0
C1QTNF3	0.0105826293893526	0.0255621446310393	1.0
CAST	0.0105826293893526	0.0132559333349946	1.1913854111450234e-10
CCNL1	0.0105826293893526	0.3814240273847962	1.0
CHMP6	0.0105826293893526	0.3489411345214804	1.0
CPS1	0.0105826293893526	0.0035346499508434	1.0
HNRNPH3	0.0105826293893526	0.0002516344339743	1.0
KCND2	0.0105826293893526	0.0032276004045993	1.0
KCNN3	0.0105826293893526	0.0316807218625611	1.0
LRRC8B	0.0105826293893526	0.0002867963929619	1.0
MEX3C	0.0105826293893526	0.2364912541954054	1.0
PMM2	0.0105826293893526	0.3071195805444386	0.0035589867995491
PNPO	0.0105826293893526	0.1059104607680627	1.0
POLG	0.0105826293893526	0.5944315041066967	1.0
PPP1R14B	0.0105826293893526	0.1630515641235619	1.0
PRTFDC1	0.0105826293893526	0.0223586188179021	1.0
UBE2E2	0.0105826293893526	3.119121383422056e-05	1.0
VAT1	0.0105826293893526	0.7773361783806464	1.0
ZNF771	0.0105826293893526	0.5817487881350744	2.0134413448350893e-08
FKBP11	0.0106169290325428	0.0186533107945394	1.0
MCF2L2	0.0109378177461234	0.0070912066758817	2.0134413448350893e-08
ATP13A3	0.0110419531672268	0.0754537658266707	1.0
FNDC3B	0.0110419531672268	0.0781511705821627	1.0
KHNYN	0.0110419531672268	5.04340001495275e-06	1.0
LRIG2	0.0110419531672268	0.0297317906191518	1.0
MLIP	0.0110419531672268	0.0337322282797359	1.0
MYL9	0.0110419531672268	0.0218841155923159	1.0
PTDSS2	0.0110419531672268	0.0121104640333768	1.0
RIOK3	0.0110419531672268	0.2753713580320401	1.0
SIL1	0.0110419531672268	0.0439019108818546	1.0
SLFN11	0.0110419531672268	0.2243995505096254	1.0
TPMT	0.0110419531672268	0.4560738613070551	0.0075320656900822
TTC21B	0.0110419531672268	0.085221691374758	1.0
SLC25A53	0.0114702729650576	0.2156124396696581	1.0
TGFBR3	0.0114702729650576	0.5839710510411974	1.1913854111450234e-10
ANAPC1	0.0115189042202442	0.2400540731201158	1.0
B4GALT5	0.0115189042202442	0.3983089443904342	1.0
CDS2	0.0115189042202442	0.045664288789187	1.0
CUTA	0.0115189042202442	0.2927344921562412	1.0
DNAJC12	0.0115189042202442	0.0503185303443945	1.0
FRRS1L	0.0115189042202442	0.2364912541954054	1.0
GOLGA1	0.0115189042202442	0.0684575580865554	1.0
IFT172	0.0115189042202442	0.8357556245814166	0.0009574309134647
LSM1	0.0115189042202442	0.948918942597014	1.0
NKAIN3	0.0115189042202442	0.0381583340106442	1.0
NSUN5	0.0115189042202442	4.0446333820843225e-08	1.0
PTEN	0.0115189042202442	0.0147305605728026	1.0
PYCR3	0.0115189042202442	0.8890947219291804	1.0
SESN3	0.0115189042202442	0.1342603899046626	1.0
SLC35E1	0.0115189042202442	0.2395816172573171	1.0
SYNC	0.0115189042202442	1.6769759785266005e-05	0.0642151145435433
TAF1	0.0115189042202442	0.2303915587094667	1.0
TNFRSF21	0.0115189042202442	0.112983447835892	1.0
TRAPPC8	0.0115189042202442	0.3731416632830328	1.0
TRIOBP	0.0115189042202442	0.9129704530685744	1.3637788801377083e-06
ADD1	0.012014050285243	0.045664288789187	1.0
ALDH3A2	0.012014050285243	0.0715439325890635	1.0
CAPG	0.012014050285243	0.0070172240561378	1.0
CGNL1	0.012014050285243	0.023403112398517	1.0
CHMP2A	0.012014050285243	0.0001673706896283	1.0
ELOVL2	0.012014050285243	1.3764322165985876e-05	1.0
EPB41L4B	0.012014050285243	0.0049836600780379	5.9167177980989726e-05
GAREM1	0.012014050285243	0.592356564289175	1.0
HGS	0.012014050285243	0.0953347573163898	1.0
KCNN2	0.012014050285243	0.2395816172573171	1.0
KRT1	0.012014050285243	0.852947755702175	1.0
LARP4B	0.012014050285243	0.0004018317926235	1.0
LRRC57	0.012014050285243	0.4112503812153782	1.0
PLA2G16	0.012014050285243	1.0	1.0
PLCXD3	0.012014050285243	0.5843921783853505	1.0
PLSCR3	0.012014050285243	0.8805464843219015	1.0
RBM4	0.012014050285243	0.0008749318392205	1.0
RBM4B	0.012014050285243	0.0991773443342647	1.0
RING1	0.012014050285243	0.0690264114126459	1.0
SELENOH	0.012014050285243	0.268618221198779	1.0
TXNIP	0.012014050285243	0.2719810832199535	1.0
APBA3	0.0125279726152653	0.5996922763868605	1.0
APOE	0.0125279726152653	0.4112503812153782	3.203635370568968e-07
CCM2	0.0125279726152653	0.0228874450690773	1.0
CDC27	0.0125279726152653	0.1148058762530859	1.0
CHPF	0.0125279726152653	0.2787890659184194	1.0
DDAH2	0.0125279726152653	0.0795275930515315	1.0
GLRX5	0.0125279726152653	0.045664288789187	1.0
MRC2	0.0125279726152653	0.0005121933268063	1.0
NCKAP1	0.0125279726152653	0.0330367604070019	1.0
NLGN2	0.0125279726152653	0.0209172803434025	1.0
NRAS	0.0125279726152653	0.6370674281332944	1.0
PARVA	0.0125279726152653	0.0255621446310393	1.0
PHC3	0.0125279726152653	0.6920105252800894	1.0
RPLP0	0.0125279726152653	0.0503185303443945	1.0
SEC24A	0.0125279726152653	0.5180687624492549	1.0
SH2B1	0.0125279726152653	0.9609274059017214	1.0
TAF9B	0.0125279726152653	0.2857068381710433	1.0
TCEAL3	0.0125279726152653	0.1933460123583382	0.6321544550266651
TIAL1	0.0125279726152653	0.0054817241099435	1.0
TMED8	0.0125279726152653	0.0532874482494996	1.0
TMTC3	0.0125279726152653	0.0135447891601095	1.0
C8orf88	0.0125339776502567	0.1987549560799328	1.395576956761169e-05
ELK1	0.012690406022879	0.1987549560799328	1.0
CCT5	0.0130612661035257	0.0190890965409519	1.0
CRELD2	0.0130612661035257	0.0493586953686083	1.0
CTTNBP2	0.0130612661035257	2.4495990166496564e-05	1.0
DOCK10	0.0130612661035257	0.0012525458457031	1.0
LRP1	0.0130612661035257	0.0223811551251778	1.0
MICALL2	0.0130612661035257	0.0072098305693489	1.0
PLCB1	0.0130612661035257	0.0019456187434759	1.0
REPS2	0.0130612661035257	0.0011268942283984	1.0
RFX5	0.0130612661035257	0.0106801507405332	1.0
SRPRA	0.0130612661035257	0.8416510797660218	1.0
TRIQK	0.0130612661035257	0.1405451061898492	1.0
TTYH3	0.0130612661035257	0.0054709797367485	1.0
YAE1	0.0131770698772916	0.7428328146704418	1.0
BLZF1	0.0134868653034569	0.9549219503047696	1.0
ADAMTS7	0.0136145393998766	0.0881839367972738	1.0
APOBR	0.0136145393998766	0.5180687624492549	1.0
ARL1	0.0136145393998766	0.3071195805444386	1.0
CEP112	0.0136145393998766	0.0001753375015962	1.0
CEP41	0.0136145393998766	0.0133670195050136	2.420621136802124e-05
ENAH	0.0136145393998766	0.0002202327527254	1.0
FAM169A	0.0136145393998766	0.1702828424741421	1.0
GALNT11	0.0136145393998766	6.485286870032447e-05	1.0
IFT57	0.0136145393998766	0.0344395178021018	1.0
LPIN2	0.0136145393998766	0.0781511705821627	1.0
LRRC4	0.0136145393998766	0.0009414243487652	1.0
MEST	0.0136145393998766	0.0389395872155091	1.0
PEX6	0.0136145393998766	0.2586938892477093	2.060262791493089e-06
RBL2	0.0136145393998766	0.3221951556777911	1.0
ROBO1	0.0136145393998766	0.2127367248712365	1.0
RPS4X	0.0136145393998766	0.1678473934686426	1.0
TCF12	0.0136145393998766	0.0004728347184504	1.0
TRIP10	0.0136145393998766	0.013043114162355	1.0
UBP1	0.0136145393998766	0.1025019992424348	1.0
ADPRH	0.0141884150193554	0.0628144265377186	1.0
ANTXR1	0.0141884150193554	0.0303702708683312	1.0
ASTN2	0.0141884150193554	0.0008432232726118	1.0
BCHE	0.0141884150193554	0.0091534367359905	1.0
CBX8	0.0141884150193554	0.00611813005831	1.4892317639312792e-08
CD58	0.0141884150193554	0.0004728347184504	1.4892317639312792e-08
COLGALT1	0.0141884150193554	0.1560438823325411	1.0
DVL1	0.0141884150193554	0.160690970794968	1.0
ERLIN1	0.0141884150193554	0.2185147716014262	1.0
GALNT7	0.0141884150193554	0.1223165364269135	1.0
GNPDA2	0.0141884150193554	0.3107845423157232	1.0
GTPBP2	0.0141884150193554	0.0809227026438469	1.0
HMBOX1	0.0141884150193554	0.0896943939783225	1.0
MAFF	0.0141884150193554	0.0866930870929539	1.0
MANBAL	0.0141884150193554	0.5633003663620569	1.0
OTUD4	0.0141884150193554	0.6975970258880173	1.0
PARVB	0.0141884150193554	0.0001257753673078	4.765541644580094e-10
PDGFRA	0.0141884150193554	0.0150889638462656	1.0
PLEKHA4	0.0141884150193554	0.0089177806511377	1.0
PLPBP	0.0141884150193554	0.0677938935926424	1.0
RPS6KA5	0.0141884150193554	0.0034595659224496	1.0
RRM2B	0.0141884150193554	0.0104118088395838	1.0
TELO2	0.0141884150193554	0.7889349830171634	1.0
TMX1	0.0141884150193554	0.9729443543493346	1.0
YBX3	0.0141884150193554	0.1322122563632269	0.0030507215296026
DLL3	0.0142980837989641	0.0001320177109893	1.0
CHST15	0.0147542288440425	0.0543074064215618	1.0
ACTR1A	0.0147835294423952	0.0002629197131658	1.0
ADCY7	0.0147835294423952	0.7542827808242072	1.0
ADCYAP1R1	0.0147835294423952	0.2554404386761641	1.0
ARL4C	0.0147835294423952	0.044776157777883	1.0
CASP6	0.0147835294423952	0.0199859365521146	0.0125883938949177
COPZ2	0.0147835294423952	0.0003855828165589	1.0
FAM111A	0.0147835294423952	0.9171667610322668	0.0411116262800624
GCC1	0.0147835294423952	0.5891910241235689	1.0
HDGFL3	0.0147835294423952	0.0182257878799721	1.0
IMPDH1	0.0147835294423952	0.0303702708683312	1.0
INTS12	0.0147835294423952	0.4560738613070551	1.0
IRF9	0.0147835294423952	0.948918942597014	1.0
MAPK9	0.0147835294423952	0.8745112669104622	1.0
PMP2	0.0147835294423952	0.0096404921588126	1.0
RAB2A	0.0147835294423952	0.0025983229755959	1.0
RRAS2	0.0147835294423952	0.7773361783806464	1.0
SLC16A3	0.0147835294423952	0.0255621446310393	2.196914698151424e-07
SNUPN	0.0147835294423952	0.1094038933192445	0.0258547532829141
TMEM186	0.0147835294423952	0.275665462656753	1.0
FANCD2	0.0151046796643927	0.1322122563632269	1.0
SAYSD1	0.0151046796643927	0.196037437357962	1.0
SPHKAP	0.015272098147537	0.0351150641535392	1.0
BRD8	0.0154005332062763	0.1151510426803534	1.0
CNTLN	0.0154005332062763	0.90699364933795	1.0
DHTKD1	0.0154005332062763	0.0024390807235203	1.0
HIP1	0.0154005332062763	0.8771915319695551	1.0
HSPBAP1	0.0154005332062763	0.0023626393301193	1.0
INTS8	0.0154005332062763	0.2590548039679422	1.0
MYCBP	0.0154005332062763	0.0781511705821627	1.0
MYD88	0.0154005332062763	0.0022882554918813	5.9330993475022176e-08
MYO1E	0.0154005332062763	0.151494842900789	1.0
NEK7	0.0154005332062763	0.4378370407132128	1.0
PCM1	0.0154005332062763	0.9429187058969092	1.0
PI16	0.0154005332062763	0.0413609711724737	1.0
PRKACB	0.0154005332062763	0.2014986487754589	1.0
PXDN	0.0154005332062763	0.9789551953030096	1.0
RAD23B	0.0154005332062763	0.1727434543169707	1.0
RPN2	0.0154005332062763	0.4985604311841076	1.0
SIK3	0.0154005332062763	0.023403112398517	1.0
SOX21	0.0154005332062763	0.0316807218625611	1.0
STAMBP	0.0154005332062763	0.0124149399472285	1.0
THNSL1	0.0154005332062763	0.0002746357751821	1.0
ZGPAT	0.0154005332062763	0.7491853529137689	1.0
TP53	0.016012394575521	0.4606960612628465	1.0
SPINDOC	0.0160252007864324	0.2962895404660722	1.0
APPL1	0.0160400909873896	0.0218841155923159	1.0
C9orf78	0.0160400909873896	0.0543074064215618	1.0
CCDC85A	0.0160400909873896	0.0081374518403459	1.0
CDC42BPA	0.0160400909873896	0.9669349818332704	1.0
DNMT3A	0.0160400909873896	0.3856053411460773	8.339697878015161e-10
EPB41L5	0.0160400909873896	0.0337322282797359	1.0
FAM208B	0.0160400909873896	1.0	1.0
NHLRC2	0.0160400909873896	0.0019456187434759	1.0
PGM2L1	0.0160400909873896	0.911055565681328	1.0
PPCS	0.0160400909873896	3.939587197101012e-05	1.0
PRXL2B	0.0160400909873896	0.4514767363013169	1.0
RASA4	0.0160400909873896	0.2050481390407612	1.0
S100A2	0.0160400909873896	0.0702763727555591	0.0003226736333691
SLC27A1	0.0160400909873896	6.485286870032447e-05	2.2636322811755446e-09
TAGLN3	0.0160400909873896	0.4653432106933844	0.0042917151570209
TMEFF2	0.0160400909873896	0.0044778400523038	0.0833280510580513
TMEM131	0.0160400909873896	0.5379476761145676	1.0
VEGFA	0.0160400909873896	0.0397336794930235	1.0
ZEB1	0.0160400909873896	0.0044778400523038	1.0
PLEKHA8	0.016465586231609	0.2927344921562412	1.0
SHROOM1	0.016465586231609	2.922916887836746e-05	1.0
ADD3	0.0167028816738824	0.2619746499128035	1.0
ANXA5	0.0167028816738824	0.0006230815923386	8.339697878015161e-10
ATR	0.0167028816738824	0.5131565198060334	1.0
BCL7A	0.0167028816738824	2.4495990166496564e-05	1.0
BRD3	0.0167028816738824	0.0017040700576368	1.0
CUEDC2	0.0167028816738824	5.822949828748205e-05	1.0
DDX3X	0.0167028816738824	0.5530933713202311	2.350007723483559e-06
DLGAP1	0.0167028816738824	3.718885191206142e-05	1.0
EIF2S1	0.0167028816738824	0.6588364477682731	1.0
HCCS	0.0167028816738824	0.0278816666455329	1.0
LDLR	0.0167028816738824	0.0169916069923481	1.0
RBM12B	0.0167028816738824	0.0080255565086997	1.0
RNF5	0.0167028816738824	0.0323529724632102	1.0
RPS17	0.0167028816738824	0.1987549560799328	1.0
SOX5	0.0167028816738824	0.0291042880953105	1.0
UQCC3	0.0167028816738824	0.9416569294432016	1.0
WDR37	0.0167028816738824	0.0013900111693605	1.0
MYT1	0.0169130787838802	0.0091534367359905	1.0
GALNT18	0.0173571814210878	0.3257188299930522	1.0
ACTN4	0.0173895984282517	0.2364912541954054	1.0
CASP8	0.0173895984282517	0.1492568052668182	8.530212319111365e-05
COL16A1	0.0173895984282517	1.0482560659961808e-05	1.0
DIP2C	0.0173895984282517	0.0050246027256992	1.0
ECE1	0.0173895984282517	0.0553427811007243	1.0
FADS1	0.0173895984282517	0.0381583340106442	1.0
OSBPL5	0.0173895984282517	0.3946105289585221	1.0
PDE1C	0.0173895984282517	0.0002303037399272	1.0
PDPR	0.0173895984282517	0.1342603899046626	1.0
RTL8C	0.0173895984282517	0.3609197402993056	1.0
SUSD5	0.0173895984282517	1.7068564234412526e-06	1.0
TRIM5	0.0173895984282517	0.0244630957754126	1.0
XPNPEP1	0.0173895984282517	0.0014386137790779	1.0
ZNF462	0.0173895984282517	0.0048828609291045	1.0
ADSS2	0.0181009487394497	0.8771915319695551	1.0
AKAP1	0.0181009487394497	0.0022882554918813	1.0
ARCN1	0.0181009487394497	0.1854274447341903	1.0
C11orf68	0.0181009487394497	0.5379476761145676	1.0
CHD7	0.0181009487394497	2.9385766860787017e-05	1.0
CORO2B	0.0181009487394497	0.1166502607304649	1.0
DAPK1	0.0181009487394497	0.0316807218625611	2.662746393909128e-07
EDEM3	0.0181009487394497	0.2586938892477093	1.0
GLMP	0.0181009487394497	0.00611813005831	0.0009129725797697
GSTK1	0.0181009487394497	9.821171061205844e-05	1.0
NLRX1	0.0181009487394497	0.2586938892477093	1.0
P4HB	0.0181009487394497	0.0596415541735628	1.0
PNMA2	0.0181009487394497	0.0109542692243834	1.0
PRRX1	0.0181009487394497	0.2586938892477093	2.382770822290047e-10
PTPRM	0.0181009487394497	0.2892069256027823	1.0
RALGAPA2	0.0181009487394497	0.182839531981833	1.0
TMBIM1	0.0181009487394497	4.7208935275630377e-07	1.0
TSPAN31	0.0181009487394497	0.26528275204396	1.0
TXNDC15	0.0181009487394497	0.0618874827872338	1.0
YPEL5	0.0181009487394497	0.9189519681101626	1.0
SLC35F1	0.0182982127844219	0.5230041714164845	1.0
GPANK1	0.0184163944554979	0.0344527130688037	1.0
MBTD1	0.0187675070028011	0.000256659184659	1.0
ACTR10	0.0188376544640628	0.8357556245814166	1.0
AKT1S1	0.0188376544640628	0.2014986487754589	1.0
EHD2	0.0188376544640628	0.0002746357751821	1.0
GARS	0.0188376544640628	1.0	1.0
HNRNPR	0.0188376544640628	0.0228874450690773	1.0
NFKBIA	0.0188376544640628	0.7428328146704418	4.352011768371657e-06
PPP1R13L	0.0188376544640628	0.0943449214211881	7.388829353672098e-05
PPP6R3	0.0188376544640628	0.0084617642639555	1.0
RPS21	0.0188376544640628	0.3034820878428896	1.0
RPS23	0.0188376544640628	0.0316807218625611	1.0
SEPSECS	0.0188376544640628	0.1242501281899313	1.0
STK17A	0.0188376544640628	0.0053185930018533	1.0
P2RY13	0.0189124481790324	0.0617332627667306	1.0
