rna	protein	methylation
MRPS35	0.54297401804491	0.795385805194481	1
GUCY1B1	0.451476736301317	0.331742496067516	1
SFSWAP	0.016595952525009	0.362118279299247	1
TNK2	0.115151042680353	0.101538275149045	1
MON2	0.271981083219954	0.377939487321328	0.191445875860856
ARSF	1.4216725358816e-06	0.036010035626059	1
GPBP1	0.0943449214211881	0.876353071543692	1
ELMO2	0.102501999242435	0.27608428271927	1
WAPL	0.0154545927637503	0.125100501967154	1
VMP1	0.0754537658266707	0.694548778780357	2.01344134483509e-08
APPBP2	0.0574604021539389	0.138653632362621	1
POLD1	0.924937874581048	0.256956803214887	1
EIF4B	0.00802555650869973	0.317190986635688	1
SPHK2	0.720097684691909	0.463244705418096	1
RPL18	0.465343210693384	0.427901135282375	1
ISOC2	0.134260389904663	0.199913511108796	0.651808697860143
U2AF2	0.637067428133294	0.694548778780357	1
EPN1	0.170282842474142	0.853047912668327	1
MED29	0.18542744473419	0.232913564993497	1
ZNF275	0.0130431141623551	0.481118388699342	1
MTMR1	0.00989207379160602	0.269603408140199	1
GPC1	0.901021880088355	0.0347179770329465	1
ADCK1	0.352906882282937	0.0267352352649872	1
HAGH	0.493742482749911	0.0462521650786471	1
CASP8	0.149256805266818	0.0173895984282517	8.53021231911136e-05
LIMCH1	0.130187293908818	0.008531477910036	1
INTS13	0.0267013124625039	0.538576727160961	1
TM7SF3	0.144853105536674	0.339177541811826	1
ST3GAL6	0.0677938935926424	0.0552802925860208	1
NGFR	0.215612439669658	0.0495941614031043	1
CDON	0.0116344483765402	0.825173168973632	1
TAF2	0.165437002096257	0.377939487321328	1
HIPK2	0.0630351284450379	0.667731095985144	1
TNPO3	0.972944354349335	0.970448180392886	1
RFXANK	0.877191531969555	0.55832602888094	1
TMEM161A	0.883139971374672	0.232913564993497	1
SUGP2	0.282234221118993	0.806839866740437	1
SLC12A2	1	0.128789280167756	0.0833280510580513
SNX24	0.112983447835892	0.935043046278691	2.64063428067828e-05
EYA2	0.000753933486971028	0.0085151353801991	1
CNN2	0.97895519530301	0.111163338266246	1
SNCAIP	0.0051698237278737	0.210511179936555	1
DDX20	0.0522827527646013	0.86468577953023	1
FAR2	0.000454147369395709	0.0192996706905615	1
BCAS1	0.172743454316971	0.578420892719129	1
CHI3L2	0.00422400699130876	0.0431018461238187	1
PMS1	0.0111344726975972	0.876353071543692	1
HMG20B	0.112983447835892	0.54840747009319	1
TAF11	0.00939431019145962	0.268523754556736	1
ANKS1A	0.00802555650869973	0.0310767952238468	1
AP3D1	0.460696061262847	0.0037673570967758	1
NTHL1	0.865314849210451	0.0089107178358474	1
GNAI3	0.479433026602331	0.0608564500479017	0.00514599615986578
IPO5	0.318196830411695	0.215959922023962	0.00240255747033688
OAT	0.209887560570599	0.215959922023962	1
WDR3	0.0474828113026704	0.140363651575472	1
PKN2	0.360919740299306	0.853047912668327	1
WDR18	0.102501999242435	0.509624754672974	2.19691469815142e-07
TRAM2	0.669827063574305	0.63636920930643	1
NTN1	0.109403893319245	0.104670037971303	4.76554164458009e-10
DGKA	0.33362146176054	0.662006203148412	1
ERBB3	0.00964049215881269	0.256956803214887	1
ANKRD44	0.0543074064215618	0.55832602888094	1
ADAT1	0.984967180393689	0.548883822790202	1
PDIA5	0.402596442154961	0.296160522545273	1
TBC1D22B	0.175229329536633	0.795385805194481	1
NDUFB4	0.498560431184108	0.269603408140199	1
SPEN	0.0323529724632102	0.346718640199318	1
MYLK	0.847555039858339	0.210511179936555	1
ZC3H15	0.484178631787963	0.18475576467892	1
MAP2K4	0.420008979973042	0.114527135166908	1
SNAP91	0.000907656467281891	0.215959922023962	2.42062113680212e-05
SLK	0.329520920358809	0.829870331803484	1
CYB5R4	0.209887560570599	0.157020334542396	1
SEC61A2	0.0023626393301193	0.0431018461238187	1
PRKCQ	0.0975460767312917	0.107878014597277	1
TLE2	0.631670798112107	0.0257354716105548	1
ASB1	0.259054803967942	0.41083487637907	1
FAM107B	0.00276636510582432	0.588594221619354	1
ME1	0.0228874450690774	0.215959922023962	1.18661986950044e-07
TBC1D1	0.000312507149453852	0.104670037971303	1
CDK13	0.794751385988549	0.0694834893535557	1
MTHFD2	3.78534625696438e-07	0.058844215587877	1
SLC9A7	0.153757163747276	0.132562024084012	1
FOXJ2	0.130069947392878	0.899765938477385	1.42966249337403e-09
YBX1	0.0665786621552623	0.263227691353225	1
PDE4A	0.0389395872155092	0.958636533973896	1.42966249337403e-09
PPP2R5A	0.373141663283033	0.0071547772203169	3.77890447368639e-05
CTNNA2	0.460696061262847	0.876353071543692	1
ELAVL1	0.198754956079933	0.179897106213268	1
TIE1	0.599692276386861	0.853047912668327	1
DIP2B	0.000312507149453852	0.0310767952238468	1
SMARCD1	0.0389395872155092	0.386007358614507	1
NFYC	0.019089096540952	0.795385805194481	1
NGEF	0.446904811927386	0.227160506622712	1
ASPM	0.167847393468643	1	1
CD84	0.924937874581048	0.911506474750994	1
ELOVL1	0.00502460272569926	0.196439347009653	1
SPI1	0.835755624581417	0.683634890934618	1
POLR1H	0.116650260730465	0.118990720893124	1
MPPED2	0.385605341146077	0.578420892719129	1
ZBTB11	0.337207150276851	0.578420892719129	1
ATXN3	0.116650260730465	0.194763176462798	1
GOLGA5	0.871249718616199	0.232913564993497	1
FGFR2	0.0182257878799722	0.841441945501886	1
LRRC40	0.255440438676164	0.199913511108796	0.141168989198193
ISOC1	0.95492195030477	0.795385805194481	1
EML1	0.0927747352536861	0.238769221089691	1
TRMT11	0.12812709373803	0.199913511108796	1
MSANTD3	0.589191024123569	0.55832602888094	3.42725841224089e-06
KIF26A	0.00661476639457069	0.414144328059298	1
ATG2B	0.165437002096257	0.369976338761913	1
ARFGEF1	0.209887560570599	0.165891280705499	1
MTFR1	0.0991773443342648	0.215959922023962	1
FECH	0.460696061262847	0.427901135282375	1
MYO9A	0.321944126231437	0.994088338219466	1
DDX3Y	0.416352105473516	0.0629253624213935	1
PFKP	0.285706838171043	0.672786708421045	1
SP100	0.0512931645346805	0.705526359166247	3.83745240929812e-07
PLPP1	0.255440438676164	0.150394860083204	1
NEO1	0.282234221118993	0.369976338761913	1
TRAM1	0.0677938935926424	0.019600451856125	0.0280158850776575
PHKA1	0.508267608145204	0.588594221619354	1
TNFRSF1A	0.000472834718450447	0.238769221089691	1
CACNB1	0.285706838171043	0.528835161908329	1
EVI5	0.865314849210451	0.402455548030431	1
STOML1	0.285706838171043	0.812698412698412	1.80149388019239e-06
PKM	0.0147305605728027	0.509624754672974	1
DHX29	0.381424027384796	0.189710853318659	1
DNTTIP2	0.474711828865841	0.738820537503303	1
TP53BP1	0.568436248028942	0.0765926915784043	1
RRP15	0.193346012358338	0.5683309908015	1
RHOA	0.647915917417165	0.0373428699853714	1
DHX8	0.120405452784465	0.500158378158135	1
PRKCZ	0.0912246093150989	0.619598904466966	1
IARS2	0.859387236612333	0.538576727160961	1
SYT1	0.518068762449255	0.331742496067516	1
NAV3	0.760027377839106	0.215959922023962	1
IDH3G	0.112983447835892	0.238769221089691	1
ROGDI	0.90699364933795	0.394179535172429	1
PDZD4	0.086693087092954	0.175134047312123	1
ATP2B3	0.703199259335796	0.12149461263127	1
ROCK1	0.209887560570599	0.0790902549462379	1
CBFB	0.310784542315723	0.619598904466966	1
PDK3	0.000726030975181612	0.911506474750994	1
HYAL2	0.823991467312772	0.103600900042803	1
HDAC4	0.00578688976060165	0.128789280167756	1
RASSF1	0.503402192533129	0.728928182436198	1
FGFR3	0.0167534187932136	1	1
IFI35	0.0323529724632102	0.369976338761913	2.06026279149309e-06
HEATR6	0.0104118088395839	0.445373097879417	1
COASY	0.942918705896909	0.189710853318659	4.88742037214023e-06
PLEKHH3	0.924937874581048	0.0816536593184558	4.56658028091887e-07
MEF2A	0.800578725811299	0.32441362099169	1
OTUD5	0.105910460768063	0.298790411369313	1
TFE3	0.777336178380646	0.238769221089691	1
TBC1D25	0.778561605744648	0.0717904623916318	1
ACSL4	0.97895519530301	0.125100501967154	1
INPP5A	0.00268121953211009	0.148513725636281	1
GPKOW	0.160690970794968	0.331742496067516	1
GRIPAP1	0.289206925602782	0.189710853318659	1
FTSJ1	0.942918705896909	0.640655901322456	1
REEP1	0.966934981833271	0.994088338219466	1.36377888013771e-06
ATP11A	0.818123379134625	0.263227691353225	1
POLR1A	0.0358901369511007	0.0008330723180674	1
TTC7A	0.30348208784289	0.65129530509798	1.42966249337403e-09
IP6K2	0.147042932057452	0.114677099660013	1
SRBD1	0.00989207379160602	0.454259357818172	1
RASGRP2	0.333350369642741	0.402455548030431	2.38277082229005e-10
PSME4	0.132212256363227	0.104670037971303	4.35201176837166e-06
SIRT2	0.00259832297559598	0.436586762436574	1
PPP2R5B	0.658836447768273	0.317190986635688	1
PYGM	0.0927747352536861	0.362118279299247	1
MAST4	0.0027626538960735	0.619598904466966	1
ADGRF5	0.97895519530301	0.165891280705499	1
SDK2	0.219154578149303	0.0608564500479017	1
NUP133	0.236491254195405	0.472328250759407	1
NUCKS1	0.498560431184108	0.598849415191798	1
VPS35	0.918951968110163	0.18475576467892	1
DNAJA2	0.88909472192918	0.994088338219466	1
BCL3	5.2194223024484e-05	0.0036798424725878	5.93309934750222e-08
KCNAB2	0.829868985222966	0.419316947256383	1
ABCC9	0.190680595803861	0.528566278825781	1
FUNDC1	0.321944126231437	0.812455865799775	1
MAOB	5.59617804642766e-09	0.0065442004021021	0.000189100624028795
RORA	0.680885768260498	0.919447279941319	1
TGFBR3	0.583971051041197	0.0114702729650576	1.19138541114502e-10
ATP1B3	0.433341425134967	0.0954988281153306	1
NEDD4	0.0823366525867401	0.946833961802666	1
PIGB	1.78889216636155e-05	0.269104768186389	1
GNB5	0.568436248028942	0.772611799575185	1
RAB27A	0.00410175280214478	0.148513725636281	1
HDHD5	0.0532874482494996	0.0373428699853714	1
UFD1	0.669827063574305	0.161409789892606	1
LRP6	0.000220232752725453	0.978140832868144	1
PHRF1	0.0959353191233166	0.640655901322456	1
ELP1	0.133027344053711	0.60918486246129	1
NUCB2	0.167847393468643	0.0023252838106143	1
PFN2	9.33710166018985e-05	0.0041389259826164	1
SPTB	0.22794574880057	0.829870331803484	1
DAPP1	0.669827063574305	0.347751972065685	1
SLC44A1	0.00939431019145962	0.008531477910036	1
SMG6	0.760027377839106	0.289362615318698	1
EXOC5	0.172743454316971	0.377939487321328	1
CLTCL1	0.19690805533623	0.876353071543692	1
DGCR2	0.0585429592498171	0.0024031330490615	1
RNF126	0.136331824879589	0.598849415191798	1
MNT	0.996993272939703	0.715898480604363	1
ZXDC	0.356899766400823	0.386007358614507	1.18030552682137e-06
JMJD6	0.653367298215227	0.0842840627462018	1
POLB	0.394047875531547	0.104670037971303	1
GBA2	0.942918705896909	0.354365624619421	1
NDST1	0.680885768260498	0.994088338219466	1
AP3M2	0.754282780824207	0.144394620955936	1
CHAT	0.07784221089353	0.0755549281850545	0.00572333962389
PABPC1	2.16385575705515e-05	0.165891280705499	0.0442371686005631
CFAP20	0.105910460768063	0.41083487637907	1
CSNK2A2	0.107646483092713	0.32441362099169	1
PTPN21	0.883139971374672	0.394179535172429	1
EIF2B3	0.95492195030477	0.0513397044021404	1
CAMK2A	0.0795275930515316	0.806839866740437	1
TCOF1	0.456073861307055	0.12149461263127	1
OSBPL3	0.00781466530336414	0.263227691353225	1
RAD18	0.498560431184108	0.876731960260337	1
ATP2B1	0.00313044576212901	0.662006203148412	1
NCK2	0.0522827527646013	0.27608428271927	1
MAP4K4	0.000201217767967874	0.86468577953023	1
RPL31	0.045664288789187	0.394179535172429	1
WDR1	0.105910460768063	0.454259357818172	1
SNX13	0.134260389904663	0.640655901322456	1
ARHGAP10	0.171484212166241	0.189710853318659	1
RPS6KA2	0.708816958400393	0.841441945501886	1
ING3	0.261974649912804	0.619598904466966	1
VASH1	0.314476964063261	0.935043046278691	0.000112563880723099
BUD23	0.12620636209424	0.528835161908329	1
SEL1L	0.771554365810948	0.528835161908329	1
TRIP13	0.537947676114568	0.024768207443507	1
ATP6AP1	0.841651079766022	0.795385805194481	1
TCF3	0.0051698237278737	0.528835161908329	1
DAZAP1	0.209887560570599	0.672786708421045	1
MBD3	0.12620636209424	0.528835161908329	1
HLTF	0.352906882282937	0.377939487321328	1
FAM50A	0.165437002096257	0.630089834988991	1
CPSF1	0.033036760407002	0.806839866740437	1
CYBRD1	0.0178064079893946	0.18475576467892	1
PDCD2	0.647915917417165	0.394179535172429	1
SLC6A15	0.630163215628312	0.841441945501886	0.00115371845084772
RDH11	0.788934983017163	0.0446535740619552	0.10030239798118
PRKACA	0.130187293908818	0.354365624619421	1
ADGRL1	0.109403893319245	0.598849415191798	1
SPP2	0.56863786376951	0.727664348535171	1
ACTN1	0.00434934827264601	0.282670603105127	1
ZFYVE26	0.680885768260498	0.419316947256383	1
EPN2	0.474711828865841	0.140363651575472	1
PTPN18	0.00802555650869973	0.55832602888094	2.01344134483509e-08
LIMS2	0.0109542692243835	0.0020039123359464	1
ASIC4	0.18542744473419	0.182348355948094	1
SPEG	0.647915917417165	0.152721968493769	1
ALDH3A2	0.0715439325890635	0.012014050285243	1
TFRC	0.000152363204895799	0.0003262907284342	1
SREBF1	0.0104202703868951	0.346718640199318	2.35000772348356e-06
AFF4	0.415616644296222	0.694548778780357	1
SMC1A	0.385605341146077	0.269603408140199	1
HSD17B10	0.465343210693384	0.578420892719129	1
MARK2	0.573593457679033	1	5.07806586563166e-05
CHFR	0.0968741850964012	0.633342300699066	1
TRHDE	0.282491332485078	0.712753546323064	1
P4HA2	0.0022882554918813	0.06505208209248	3.20363537056897e-07
FCGR2B	0.00188264324627722	0.32441362099169	1
TRNT1	0.0465664563028651	0.101538275149045	1
ACADVL	0.104195680800425	0.86468577953023	1
STK10	0.865314849210451	0.0212073387417796	1
FBXW11	0.373141663283033	0.528835161908329	1
ACAP1	0.00139001116936054	0.438305623435415	1.48923176393128e-08
CRMP1	0.0022882554918813	0.0054616581252945	1
SIDT1	0.406910283002319	0.955988013234493	0.0031717294735658
NDE1	0.823991467312772	0.0446535740619552	1
TMEM38A	0.0912246093150989	0.598849415191798	1
AP1M1	0.835755624581417	0.427901135282375	1
SCARB1	0.0741324734356036	0.221509489353476	1
MCM2	0.442358207032157	0.024768207443507	1
SELENOO	0.513156519806033	0.256956803214887	1
LLGL2	0.471328683574768	0.978678176480244	1.42966249337403e-09
PDE8A	0.019089096540952	0.161409789892606	3.57415623343507e-09
CLCN4	0.783129816021093	0.619598904466966	0.000287709926569693
NLE1	0.215612439669658	0.394179535172429	1
KDM5A	0.352906882282937	0.588594221619354	1
ADAM11	0.725760170094755	0.970448180392886	5.48414958302044e-05
PPP2R3A	0.0108917158144371	0.232913564993497	1
FERMT2	0.563300366362057	0.738820537503303	1
CD5L	0.118711797792901	0.829870331803484	1
PTGS2	0.196037437357962	0.224175471285824	1
IGF2BP2	0.495365960111703	0.144394620955936	1
MAP3K13	0.599692276386861	0.362118279299247	1
ST6GAL1	0.394047875531547	0.104670037971303	1
FRY	8.87361031765648e-05	0.0023252838106143	1
PICALM	0.230391558709467	1	1
NSF	0.329520920358809	0.588594221619354	1
GLI2	0.212736724871237	0.564339009743783	1
CLASP1	0.0109542692243835	0.783975673771804	1
NOTCH3	0.36904074503398	0.923266362134876	1
CLNS1A	0.0677938935926424	0.427901135282375	1
PPP2R2C	0.984967180393689	0.06505208209248	1
EED	0.0677938935926424	0.783975673771804	0.152584708356062
SNCB	0.488948498909822	0.935043046278691	8.33969787801516e-10
TSG101	0.360919740299306	0.705526359166247	1
NCBP3	0.333350369642741	0.982266312688503	1
ATP2A3	0.461896995160611	0.716565579503623	1
CA12	0.215612439669658	0.0608564500479017	1
MGLL	0.446904811927386	0.132562024084012	1
NTN4	5.48435279341385e-08	0.482234643887672	1
BCS1L	0.0358901369511007	0.0021062017879092	0.00164773439386126
NUAK1	0.548022644319972	0.772611799575185	1
DPP8	0.720097684691909	0.750031981357858	1
ZNF532	0.424427289102306	0.250790374339723	1
SCARF1	0.507625663545734	0.578420892719129	1
LMAN1	0.345002569785677	0.0842840627462018	1
HACD3	0.697597025888017	0.104670037971303	1
ENO1	0.0943449214211881	0.427901135282375	4.76554164458009e-10
MYDGF	0.456073861307055	0.0431018461238187	1
ANO8	0.138426687758681	0.140363651575472	1
ARHGEF10L	0.00386625895975909	0.0006362803656886	1
KCNQ2	0.428871472734641	0.210511179936555	1
ACTR6	0.918951968110163	0.165891280705499	1
TIPIN	0.88909472192918	0.331742496067516	0.09246374557752
SRI	0.523004171416484	0.738820537503303	1
EIF4G3	0.527962575160411	0.0531363850298677	1
NUP37	0.680885768260498	0.427901135282375	1
SEMA3A	0.568436248028942	0.629309225710016	1
GTSE1	0.424427289102306	0.945366500685247	1
SEMA3C	0.207064874867795	0.401177340276576	1
TTC38	0.0912246093150989	0.056887536049312	1.07224687003052e-08
ACAT1	0.045664288789187	0.0431018461238187	1
GRAMD4	0.172743454316971	0.0984815867449466	1
CELSR1	0.0661522037910316	0.199913511108796	1
ZNF638	0.0239282863834894	0.0897505005255134	0.00888675846938182
SLC25A40	0.109403893319245	0.705526359166247	1
TIMM21	0.11118283365497	0.509624754672974	1
ADD2	0.0121104640333768	0.0387174650724041	1
RASAL2	0.045664288789187	0.157020334542396	3.55032852521217e-08
VPS9D1	0.918951968110163	0.179897106213268	1
MARK3	0.150778870682061	0.683634890934618	1
SLC25A3	0.465343210693384	0.463244705418096	1
FNDC3B	0.0781511705821627	0.0110419531672268	1
FOSL2	0.0522827527646013	0.157020334542396	1
CACNG4	0.0278816666455329	0.955988013234493	1
FRYL	0.360919740299306	0.958636533973896	1
TMEM131	0.537947676114568	0.0160400909873896	1
FSCN1	0.675348030681143	0.481509050840671	1
ACTB	0.0553427811007243	0.136419797788146	1
PLD1	0.285973176007674	0.189710853318659	1
WDR62	0.325718829993052	0.0026932352249908	1
DLG1	0.345002569785677	0.0765926915784043	1
RAB7A	0.794751385988549	0.296160522545273	1
SART3	0.0199859365521146	0.227160506622712	1
ARHGAP15	0.190680595803861	0.738820537503303	1
EXOSC7	6.14648289653756e-05	0.619598904466966	1
KIFAP3	0.573593457679033	0.0741598123676629	1
MCM6	0.437837040713213	0.0401348180845839	1
REXO2	0.175229329536633	0.454259357818172	0.000120406413469043
RBMS2	0.118516739629046	0.0608564500479017	1
BAZ2A	0.116650260730465	0.528718427996826	1
PTPN23	0.176361755827993	0.935043046278691	1
MLH1	0.158355114276524	0.772611799575185	1
UNG	0.333350369642741	0.282670603105127	1
FMO4	0.437837040713213	0.641873466199458	1
KLHL20	0.0991773443342648	0.970448180392886	1
PLXNA2	0.518068762449255	0.227160506622712	1
ANKRD13A	0.000812504583142942	0.263227691353225	1
TPD52	0.0484135070408113	0.463244705418096	1
ACACB	0.12812709373803	0.394179535172429	1
TRAF4	0.420008979973042	0.117970523517539	1
PAG1	0.0150889638462657	0.0984815867449466	1
GPATCH1	0.12620636209424	0.509624754672974	1
ICAM3	0.0732664574633047	0.829870331803484	1
NT5C2	0.0373897718807786	0.0694834893535557	1
MCAM	0.877191531969555	0.528835161908329	3.57415623343507e-09
GPC4	0.00502460272569926	0.0869826237433354	0.00704061086828701
MBNL3	0.637067428133294	0.630089834988991	1
CAMSAP3	0.11118283365497	0.5683309908015	1
RAP1GAP	0.918951968110163	0.86468577953023	1
XAB2	0.045664288789187	0.81833550301967	1
ARHGEF1	0.568436248028942	0.0238325917654758	1
STXBP2	0.960927405901721	0.578420892719129	1
MAP2K7	0.144853105536674	0.841441945501886	1
DGKD	0.00701722405613785	0.694548778780357	1
CTTNBP2	2.44959901664966e-05	0.0130612661035257	1
ACTL6B	0.236491254195405	0.263227691353225	1
TOP2B	0.00547097973674851	0.750031981357858	1
TM9SF3	0.019089096540952	0.303064484317034	1
NFKB2	0.508267608145204	0.88804729497073	1
UBE2T	0.230391558709467	0.6318935660685	1
PPP1R12B	0.183870883088374	0.194763176462798	1
DNAJC10	0.685876600582588	0.0229277877523469	1
GTF3C1	0.604973127272146	0.386007358614507	1
USP33	0.847555039858339	0.0672377442624509	1
PAK3	0.11118283365497	0.876353071543692	3.13099660205146e-05
DCX	0.0162079744090728	0.132562024084012	1
SNRPA	0.0244630957754126	0.578420892719129	1
DYNC1I2	0.242699054938287	0.402455548030431	0.0311219826777243
APBB1IP	0.68644001853673	0.598849415191798	1
SIRT6	0.216279003264895	0.806839866740437	1
POLD3	0.406910283002319	0.250790374339723	1
ACTN2	0.620933945121149	0.18475576467892	1
CAPZB	0.0250076716875526	0.86468577953023	1
GPR137B	0.345305957578466	0.0355625430910745	1
