gene	protein_pval	protein_fdr	protein_log2fc
SNX21	0.0068433725770929	0.173907803812277	-0.0166548047337533
GID4	0.0071000727735009	0.175678786612378	-0.0273486063427766
MTUS1	0.0071000727735009	0.175678786612378	-0.0220240846941813
CKAP4	0.0071547772203169	0.175678786612378	-0.0159056484631495
DENND2A	0.0071547772203169	0.175678786612378	-0.0150639846381931
DGKB	0.0071547772203169	0.175678786612378	0.0173490272582983
EFS	0.0071547772203169	0.175678786612378	0.0154092308834685
FAM69A	0.0071547772203169	0.175678786612378	0.0131148219380833
FBLN7	0.0071547772203169	0.175678786612378	-0.0138508070859325
GCLC	0.0071547772203169	0.175678786612378	0.0187312418284206
GPR155	0.0071547772203169	0.175678786612378	-0.0124223871020859
MAPT	0.0071547772203169	0.175678786612378	0.0153298794995536
NAA50	0.0071547772203169	0.175678786612378	-0.0152191901607865
NOLC1	0.0071547772203169	0.175678786612378	0.0172431157501347
PPP2R5A	0.0071547772203169	0.175678786612378	0.0248304277958123
RPL12	0.0071547772203169	0.175678786612378	-0.0152465272524957
ZNF711	0.0073936960499158	0.177248586737169	0.0170725592206191
MAPKAPK5	0.0074662455007154	0.177248586737169	-0.0151261018101306
BTN3A2	0.0074788433222434	0.177248586737169	0.0191848157840027
CLINT1	0.0074788433222434	0.177248586737169	-0.0185199832604607
EIF3B	0.0074788433222434	0.177248586737169	-0.0156027741249511
HARS	0.0074788433222434	0.177248586737169	-0.0193234132423447
IFIT1	0.0074788433222434	0.177248586737169	0.0128443406216326
KAT8	0.0074788433222434	0.177248586737169	0.0146395268624283
MYH9	0.0074788433222434	0.177248586737169	-0.017745438069459
OSBPL1A	0.0074788433222434	0.177248586737169	-0.0202711987933426
PLEKHG1	0.0074788433222434	0.177248586737169	-0.019516415351436
RPS2	0.0074788433222434	0.177248586737169	-0.0156975493916728
RPS3	0.0074788433222434	0.177248586737169	-0.0165239591330121
SLC25A1	0.0074788433222434	0.177248586737169	0.0195700163270257
UBE2D4	0.0074788433222434	0.177248586737169	0.017062493002202
VANGL2	0.0074788433222434	0.177248586737169	0.0155626993649265
NXPH1	0.00764597309358	0.180816483006962	0.0178924118645675
CASP9	0.007816011642838	0.181298210489831	0.0157721645974351
CCN1	0.007816011642838	0.181298210489831	-0.0147174102401375
EPHB1	0.007816011642838	0.181298210489831	0.0199612245526809
GPI	0.007816011642838	0.181298210489831	-0.0132743199480556
IFIT3	0.007816011642838	0.181298210489831	0.0135695524487683
LRP1B	0.007816011642838	0.181298210489831	0.016563766531724
PDLIM1	0.007816011642838	0.181298210489831	-0.0204599136622189
SALL3	0.007816011642838	0.181298210489831	0.0164933870849541
THAP11	0.007816011642838	0.181298210489831	0.0146936405839643
PHC1	0.007865637408492	0.18206195122586	0.0153347644305502
CCDC85B	0.0080872258308453	0.18471731078591	0.0176702635423437
APOBEC3G	0.0081667348925709	0.18471731078591	-0.0151472856506876
CHAC2	0.0081667348925709	0.18471731078591	0.0150198799703828
FUCA2	0.0081667348925709	0.18471731078591	-0.0163908813701938
KRIT1	0.0081667348925709	0.18471731078591	-0.0147102406089028
MAP2K3	0.0081667348925709	0.18471731078591	-0.0161795489642119
MAPK8	0.0081667348925709	0.18471731078591	0.0151129054436646
RPS16	0.0081667348925709	0.18471731078591	-0.0150694638523075
SARDH	0.0081667348925709	0.18471731078591	-0.0141405258322571
THUMPD1	0.0081667348925709	0.18471731078591	0.018049168321691
TLE4	0.0081667348925709	0.18471731078591	0.0146714011250476
TINF2	0.0083024241009068	0.18564904625791	0.0132401074458836
EYA2	0.0085151353801991	0.18564904625791	-0.0234019062954242
ACSL3	0.008531477910036	0.18564904625791	-0.0142784701894518
BIRC6	0.008531477910036	0.18564904625791	-0.0154656203115479
BRINP3	0.008531477910036	0.18564904625791	0.0155577126768229
C5orf51	0.008531477910036	0.18564904625791	0.0158710160996916
CACHD1	0.008531477910036	0.18564904625791	0.0199005302815115
CRTAC1	0.008531477910036	0.18564904625791	0.0201128301540475
FABP7	0.008531477910036	0.18564904625791	-0.0165291598418931
HDHD3	0.008531477910036	0.18564904625791	-0.0170087426964394
HDLBP	0.008531477910036	0.18564904625791	-0.0186129107848921
LIMCH1	0.008531477910036	0.18564904625791	0.0195478036025576
NACAD	0.008531477910036	0.18564904625791	-0.0156004034756033
NES	0.008531477910036	0.18564904625791	-0.015482693144236
PKD2	0.008531477910036	0.18564904625791	-0.0190102718681256
PPP1R3D	0.008531477910036	0.18564904625791	-0.015545172819708
SELL	0.008531477910036	0.18564904625791	0.0177925903827697
SLC44A1	0.008531477910036	0.18564904625791	0.0169835687344435
TSFM	0.008531477910036	0.18564904625791	0.0160873625175066
SSPN	0.0085871126333959	0.186487454042396	0.0212430743049943
ARNTL	0.0089107178358474	0.186816626627708	-0.0175945028319469
CSF1R	0.0089107178358474	0.186816626627708	0.0168429424743076
CYSTM1	0.0089107178358474	0.186816626627708	-0.0152915032980533
DDB2	0.0089107178358474	0.186816626627708	-0.0174177545704901
DNAJB4	0.0089107178358474	0.186816626627708	0.01475366189013
GALNS	0.0089107178358474	0.186816626627708	-0.0158904246325544
GNA13	0.0089107178358474	0.186816626627708	0.0198389095309485
INPP5K	0.0089107178358474	0.186816626627708	0.0196006950148334
MAPK3	0.0089107178358474	0.186816626627708	0.0178348001974945
NTHL1	0.0089107178358474	0.186816626627708	0.0146873484610348
PPIL1	0.0089107178358474	0.186816626627708	0.018988898492173
PPM1L	0.0089107178358474	0.186816626627708	0.018662667483716
PPP1R12C	0.0089107178358474	0.186816626627708	-0.0161425470965056
SCRG1	0.0089107178358474	0.186816626627708	0.0241546744856735
TCEAL6	0.0089107178358474	0.186816626627708	0.0154678466148975
THBS2	0.0089107178358474	0.186816626627708	-0.0133786491811256
TKT	0.0089107178358474	0.186816626627708	0.0149325502219784
TNRC6C	0.0089107178358474	0.186816626627708	0.0149342291223323
C6orf106	0.0093049442824687	0.187509246889971	-0.013940356150984
CTHRC1	0.0093049442824687	0.187509246889971	-0.0146365486755707
DFFB	0.0093049442824687	0.187509246889971	0.0155115784901652
DYNLT3	0.0093049442824687	0.187509246889971	-0.0114829105013801
ENTPD5	0.0093049442824687	0.187509246889971	-0.016231947205601
FABP4	0.0093049442824687	0.187509246889971	0.0103220571020597
FAM171B	0.0093049442824687	0.187509246889971	0.0154405819284437
FASN	0.0093049442824687	0.187509246889971	-0.0129848218903391
FBXO22	0.0093049442824687	0.187509246889971	-0.0157546064072257
GRIA4	0.0093049442824687	0.187509246889971	0.0146910172386648
LPIN1	0.0093049442824687	0.187509246889971	0.016371870849236
LRRTM3	0.0093049442824687	0.187509246889971	0.0168459643349452
MANEAL	0.0093049442824687	0.187509246889971	0.0139314048135267
NEK9	0.0093049442824687	0.187509246889971	-0.0158150634620108
NUDT16	0.0093049442824687	0.187509246889971	-0.0203009476440953
RCN3	0.0093049442824687	0.187509246889971	-0.0156252323285167
RPS19	0.0093049442824687	0.187509246889971	-0.0135302913568287
TCP1	0.0093049442824687	0.187509246889971	-0.0147114155724063
TCTN1	0.0093049442824687	0.187509246889971	-0.0085035043456653
TPM2	0.0093049442824687	0.187509246889971	-0.0148181436217988
ZFYVE19	0.0093049442824687	0.187509246889971	-0.0138005367756063
SURF2	0.0095008315612695	0.189123603330164	0.0143030785292897
CTBP2	0.0097146594996231	0.189123603330164	0.0150536270592278
CYFIP2	0.0097146594996231	0.189123603330164	0.0176057480169604
ETF1	0.0097146594996231	0.189123603330164	-0.0171037183097374
FBXW8	0.0097146594996231	0.189123603330164	-0.0202216121898849
GAMT	0.0097146594996231	0.189123603330164	-0.0140786399983089
IGFBP5	0.0097146594996231	0.189123603330164	-0.015540901161755
IREB2	0.0097146594996231	0.189123603330164	-0.0155408758254956
MYL12A	0.0097146594996231	0.189123603330164	-0.0145032538713318
NCAM1	0.0097146594996231	0.189123603330164	0.0172540808098982
PLS3	0.0097146594996231	0.189123603330164	-0.0154303648331285
RAB18	0.0097146594996231	0.189123603330164	0.0212934709025116
RECK	0.0097146594996231	0.189123603330164	0.0129353809290355
RMDN1	0.0097146594996231	0.189123603330164	-0.0172732745519125
RPL10A	0.0097146594996231	0.189123603330164	-0.0151962159015261
RUFY1	0.0097146594996231	0.189123603330164	-0.0159467704399111
SCYL2	0.0097146594996231	0.189123603330164	-0.0154859908550045
SNX15	0.0097146594996231	0.189123603330164	0.0149372546367568
TNFAIP6	0.0097146594996231	0.189123603330164	-0.0152025721607957
NR4A3	0.0099371658944166	0.190604149634018	0.0125454267683785
ADAMTSL4	0.010140378534923	0.190604149634018	-0.0181704419142627
CASP4	0.010140378534923	0.190604149634018	-0.0151637457704304
CEP290	0.010140378534923	0.190604149634018	-0.0151095094171947
CISD1	0.010140378534923	0.190604149634018	0.01487726740856
FIBP	0.010140378534923	0.190604149634018	0.0149783482651882
GRID2	0.010140378534923	0.190604149634018	0.0152804378892995
IBTK	0.010140378534923	0.190604149634018	-0.0150035902006643
LIMS1	0.010140378534923	0.190604149634018	-0.0150719273599495
MICU1	0.010140378534923	0.190604149634018	0.0141451686078539
MYL6	0.010140378534923	0.190604149634018	-0.0160582501201639
MYL6B	0.010140378534923	0.190604149634018	-0.0154028816689224
NUFIP2	0.010140378534923	0.190604149634018	-0.0180640302500201
NUMA1	0.010140378534923	0.190604149634018	0.01742436141298
PGS1	0.010140378534923	0.190604149634018	0.0106296770770109
RNF14	0.010140378534923	0.190604149634018	-0.020887482065265
RNF40	0.010140378534923	0.190604149634018	0.0147676962152207
SEC24C	0.010140378534923	0.190604149634018	0.0187774419008853
SYBU	0.010140378534923	0.190604149634018	0.014360465519572
TKTL2	0.010140378534923	0.190604149634018	0.0152922394815896
FAM184B	0.0104443193483664	0.191647550835086	-0.0153548231530271
RAB42	0.0104443193483664	0.191647550835086	-0.0151758924241201
SPON2	0.010475027211697	0.191647550835086	-0.0205714853002714
ARMC9	0.0105826293893526	0.191647550835086	-0.0143053630389625
C1QTNF3	0.0105826293893526	0.191647550835086	0.0263916520535879
CAST	0.0105826293893526	0.191647550835086	-0.0158249132178963
CCNL1	0.0105826293893526	0.191647550835086	0.0155999249493011
CHMP6	0.0105826293893526	0.191647550835086	0.0189640135324955
CPS1	0.0105826293893526	0.191647550835086	0.0185027667688504
HNRNPH3	0.0105826293893526	0.191647550835086	0.0192195748680869
KCND2	0.0105826293893526	0.191647550835086	0.0157670929691107
KCNN3	0.0105826293893526	0.191647550835086	0.0208636224977523
LRRC8B	0.0105826293893526	0.191647550835086	0.0154828179413674
MEX3C	0.0105826293893526	0.191647550835086	0.0131261107355929
PMM2	0.0105826293893526	0.191647550835086	-0.0174438989383239
PNPO	0.0105826293893526	0.191647550835086	0.0136529738913816
POLG	0.0105826293893526	0.191647550835086	0.0160647873504585
PPP1R14B	0.0105826293893526	0.191647550835086	0.0138765207162673
PRTFDC1	0.0105826293893526	0.191647550835086	0.0196870721886978
UBE2E2	0.0105826293893526	0.191647550835086	0.0244666160022895
VAT1	0.0105826293893526	0.191647550835086	0.0163347776836154
ZNF771	0.0105826293893526	0.191647550835086	0.0126415606307524
FKBP11	0.0106169290325428	0.191949851264979	-0.0208813875943937
MCF2L2	0.0109378177461234	0.195421060761537	0.0147143401944751
ATP13A3	0.0110419531672268	0.195421060761537	-0.0150129251160351
FNDC3B	0.0110419531672268	0.195421060761537	-0.0164900727078777
KHNYN	0.0110419531672268	0.195421060761537	-0.0185634524974607
LRIG2	0.0110419531672268	0.195421060761537	0.0133149770118131
MLIP	0.0110419531672268	0.195421060761537	0.0187496857254685
MYL9	0.0110419531672268	0.195421060761537	-0.0160761854599994
PTDSS2	0.0110419531672268	0.195421060761537	-0.0167488041394622
RIOK3	0.0110419531672268	0.195421060761537	-0.0149955545554383
SIL1	0.0110419531672268	0.195421060761537	-0.0165730458930618
SLFN11	0.0110419531672268	0.195421060761537	-0.0142667561959639
TPMT	0.0110419531672268	0.195421060761537	0.0129323007615697
TTC21B	0.0110419531672268	0.195421060761537	-0.0148295608850297
SLC25A53	0.0114702729650576	0.196832435437465	0.0137268389094235
TGFBR3	0.0114702729650576	0.196832435437465	0.0168287492962151
ANAPC1	0.0115189042202442	0.196832435437465	-0.0198210715983456
B4GALT5	0.0115189042202442	0.196832435437465	-0.0141717246925355
CDS2	0.0115189042202442	0.196832435437465	0.0178705187207014
CUTA	0.0115189042202442	0.196832435437465	0.0146519285195524
DNAJC12	0.0115189042202442	0.196832435437465	0.0124525107205421
FRRS1L	0.0115189042202442	0.196832435437465	0.0141733401910654
GOLGA1	0.0115189042202442	0.196832435437465	-0.0149587623233604
IFT172	0.0115189042202442	0.196832435437465	-0.0134688276570895
LSM1	0.0115189042202442	0.196832435437465	0.0144068663704083
NKAIN3	0.0115189042202442	0.196832435437465	0.0148988710042242
NSUN5	0.0115189042202442	0.196832435437465	-0.0173817667958438
PTEN	0.0115189042202442	0.196832435437465	0.0143600734544179
PYCR3	0.0115189042202442	0.196832435437465	0.0129547980369245
SESN3	0.0115189042202442	0.196832435437465	0.0145694817360866
SLC35E1	0.0115189042202442	0.196832435437465	-0.0189800032895121
SYNC	0.0115189042202442	0.196832435437465	-0.0144951430514743
TAF1	0.0115189042202442	0.196832435437465	0.0157846701465124
TNFRSF21	0.0115189042202442	0.196832435437465	0.0157621044107324
TRAPPC8	0.0115189042202442	0.196832435437465	-0.0148175868438854
TRIOBP	0.0115189042202442	0.196832435437465	-0.0167091980239734
ADD1	0.012014050285243	0.198751405477571	0.0176018996258
ALDH3A2	0.012014050285243	0.198751405477571	0.0163937413819106
CAPG	0.012014050285243	0.198751405477571	-0.015444123492301
CGNL1	0.012014050285243	0.198751405477571	-0.0177447971445634
CHMP2A	0.012014050285243	0.198751405477571	-0.0147905601330712
ELOVL2	0.012014050285243	0.198751405477571	-0.0163738357763238
EPB41L4B	0.012014050285243	0.198751405477571	0.0150689773038076
GAREM1	0.012014050285243	0.198751405477571	0.0147944230973971
HGS	0.012014050285243	0.198751405477571	0.0191828104123804
KCNN2	0.012014050285243	0.198751405477571	0.0211959633395914
KRT1	0.012014050285243	0.198751405477571	0.0157123467010907
LARP4B	0.012014050285243	0.198751405477571	0.0151573322271847
LRRC57	0.012014050285243	0.198751405477571	0.0132584841767174
PLA2G16	0.012014050285243	0.198751405477571	-0.0170244257695977
PLCXD3	0.012014050285243	0.198751405477571	0.0186623862682057
PLSCR3	0.012014050285243	0.198751405477571	0.0159396937671143
RBM4	0.012014050285243	0.198751405477571	0.01659748147121
RBM4B	0.012014050285243	0.198751405477571	0.0165279559611823
RING1	0.012014050285243	0.198751405477571	0.0152898973042797
SELENOH	0.012014050285243	0.198751405477571	0.0180641715272685
TXNIP	0.012014050285243	0.198751405477571	0.0129704411534359
APBA3	0.0125279726152653	0.200654073925255	-0.013551957467038
APOE	0.0125279726152653	0.200654073925255	0.0199450207706666
CCM2	0.0125279726152653	0.200654073925255	-0.0169318888444809
CDC27	0.0125279726152653	0.200654073925255	-0.0168948274967487
CHPF	0.0125279726152653	0.200654073925255	-0.0161139507765764
DDAH2	0.0125279726152653	0.200654073925255	0.0201748386402103
GLRX5	0.0125279726152653	0.200654073925255	0.0118600758059052
MRC2	0.0125279726152653	0.200654073925255	-0.0142864281627669
NCKAP1	0.0125279726152653	0.200654073925255	0.0162699534553622
NLGN2	0.0125279726152653	0.200654073925255	0.0133993783662815
NRAS	0.0125279726152653	0.200654073925255	0.014435283438521
PARVA	0.0125279726152653	0.200654073925255	-0.0178752719704878
PHC3	0.0125279726152653	0.200654073925255	0.0157075800189623
RPLP0	0.0125279726152653	0.200654073925255	-0.0152370171596001
SEC24A	0.0125279726152653	0.200654073925255	-0.0175555826354165
SH2B1	0.0125279726152653	0.200654073925255	0.013506704073585
TAF9B	0.0125279726152653	0.200654073925255	0.013687245421169
TCEAL3	0.0125279726152653	0.200654073925255	0.0162114701652097
TIAL1	0.0125279726152653	0.200654073925255	0.0144655499130733
TMED8	0.0125279726152653	0.200654073925255	0.016745855389876
TMTC3	0.0125279726152653	0.200654073925255	-0.0149920970596549
C8orf88	0.0125339776502567	0.200654073925255	-0.0228067737972915
ELK1	0.012690406022879	0.202860420031417	-0.0226669143754266
CCT5	0.0130612661035257	0.20517856348795	-0.014447164595741
CRELD2	0.0130612661035257	0.20517856348795	-0.0115886785914735
CTTNBP2	0.0130612661035257	0.20517856348795	0.0127675950809657
DOCK10	0.0130612661035257	0.20517856348795	0.0151169101264801
LRP1	0.0130612661035257	0.20517856348795	-0.0130269836727382
MICALL2	0.0130612661035257	0.20517856348795	-0.0138951281998526
PLCB1	0.0130612661035257	0.20517856348795	0.016481922617599
REPS2	0.0130612661035257	0.20517856348795	0.0141607117643527
RFX5	0.0130612661035257	0.20517856348795	0.0157990397085307
SRPRA	0.0130612661035257	0.20517856348795	-0.0151370972537955
TRIQK	0.0130612661035257	0.20517856348795	0.0152721438381502
TTYH3	0.0130612661035257	0.20517856348795	-0.015501890150272
YAE1	0.0131770698772916	0.206699878852133	-0.0146652614277021
BLZF1	0.0134868653034569	0.207588403548888	-0.0167727381997532
ADAMTS7	0.0136145393998766	0.207588403548888	-0.0181593295747317
APOBR	0.0136145393998766	0.207588403548888	-0.0144989171119296
ARL1	0.0136145393998766	0.207588403548888	-0.0150593196658086
CEP112	0.0136145393998766	0.207588403548888	-0.0219972487613936
CEP41	0.0136145393998766	0.207588403548888	-0.0156209338768778
ENAH	0.0136145393998766	0.207588403548888	0.0167159088847109
FAM169A	0.0136145393998766	0.207588403548888	0.0148004019378961
GALNT11	0.0136145393998766	0.207588403548888	-0.0155262131686354
IFT57	0.0136145393998766	0.207588403548888	-0.0130100118235856
LPIN2	0.0136145393998766	0.207588403548888	-0.013856270249589
LRRC4	0.0136145393998766	0.207588403548888	0.0157532392378027
MEST	0.0136145393998766	0.207588403548888	-0.0136453428722217
PEX6	0.0136145393998766	0.207588403548888	-0.015771350165466
RBL2	0.0136145393998766	0.207588403548888	0.014005820484599
ROBO1	0.0136145393998766	0.207588403548888	0.0124915710146243
RPS4X	0.0136145393998766	0.207588403548888	-0.0135565005472402
TCF12	0.0136145393998766	0.207588403548888	0.0150139624869703
TRIP10	0.0136145393998766	0.207588403548888	-0.0143508342807888
UBP1	0.0136145393998766	0.207588403548888	-0.0176043379027656
ADPRH	0.0141884150193554	0.209029865595963	-0.0142928783026076
ANTXR1	0.0141884150193554	0.209029865595963	0.015551319360605
ASTN2	0.0141884150193554	0.209029865595963	0.0156737892396737
