gene	p_value	fold_change	fdr
PLEKHO1	0.0004186638575075038	1.5665488385270163	0.010842305727051374
GCLM	0.10940389331924451	0.7830488533658495	0.3301650094733968
UBR2	0.1204054527844645	1.208382811475978	0.34863805852901464
EHD2	0.00027463577518214283	0.336438159814781	0.008305319265132822
DEPDC1	0.9969932729397027	0.9612403204951113	1.0
CCDC28A	0.5379476761145676	0.8818059482008392	0.7659937913896111
RRAGD	0.09122460931509886	1.4742443333659634	0.2992502302796979
HSF2	0.011520225318774828	1.5023555724663635	0.08716602138678109
PHF20	0.10082926894926444	1.2198816228185878	0.315869417587047
HSD17B6	0.023403112398517043	0.36516186148719904	0.13360805814726362
NR1H3	0.029731790619151866	0.7088010231020591	0.15446007909197693
TYMP	0.4244272891023065	0.7753641866648946	0.682769630353141
NCAPH2	0.23039155870946673	1.1399375379637544	0.5010387820710988
TOMM34	0.6316707981121067	1.038941300983303	0.8225450460214812
SEC63	0.12425012818993134	1.2772553312507922	0.35536775596972203
KPNA6	0.7715543658109477	1.0426433640176287	0.9031842505050118
VIM	0.01068015074053328	0.6069610512003962	0.08361701144294273
FAS	0.00032608625213537866	0.32643080159361537	0.00921364005846993
RNASET2	0.5429740180449096	1.1310821496024872	0.7691590194259342
CD44	0.002766365105824324	0.4152452760533154	0.036217190745754
KCNG1	0.22144378792881614	0.34217225276567986	0.49002365275048726
AGPAT4	0.04477615777788309	1.4783806801781565	0.19676356613117565
SLAMF7	0.8890947219291804	1.0230231991018104	0.9575294220526405
BTN3A1	0.4889484989098217	1.2148766377963955	0.7299908543266431
MIPEP	0.13018729390881775	0.7949671680706464	0.3645821983709806
PRKCH	0.2822342211189929	1.103643431566764	0.5565066654464801
INSRR	0.9600621086659223	0.8169132621649693	0.992434081894462
IFNGR1	0.3940478755315468	1.1201332942295652	0.6592770951557855
B4GALT7	0.22738212175954933	0.898836062996642	0.49723587236109834
SH2D2A	0.00022408494216675826	0.23226760349298708	0.007442372000278774
VRK2	0.015454592763750339	0.4985805609011718	0.10426617805080458
TNFRSF1B	0.6155941844001098	0.7922898030626603	0.814838029987308
VEZT	0.11118283365496999	1.1608050316219605	0.3333548026484379
POU2F2	0.5581860085814756	1.2476840474983206	0.7798314960250714
BRD9	0.005024602725699264	1.3255168660674745	0.052756935219197325
SNX1	0.18027727119291914	1.2130007119884396	0.4384978826870297
TBPL1	0.0006990181082397055	1.6057625886891378	0.015387339310564959
BCLAF1	0.12425012818993134	1.3163479587185358	0.35536775596972203
SLC39A9	0.46069606126284657	1.0452391143346174	0.7111308713917175
ANK1	0.6209339451211492	0.689684832484559	0.8161991747735367
IBSP	0.11693882152760679	0.45899208408806486	0.34270177795043216
TFB1M	0.3940478755315468	0.8430424826696765	0.6592770951557855
RABEP1	0.6102738364201088	1.127662613227467	0.8116547700765125
HMGB3	0.1777405695696927	1.4162913527164445	0.4343928120996453
NUP160	0.7657846682687334	1.1440209102008456	0.8997684679118292
BAK1	0.8475550398583394	0.9742400727982194	0.9406181533332292
MUSK	0.24157408834782557	0.32490403344674706	0.5141026976655162
IKZF2	0.11298344783589202	1.6464757536204515	0.3367269601670768
GRN	0.36904074503398016	0.8216334961949604	0.6377280095151326
FAM13B	0.48417863178796344	0.912376536246806	0.7275169202617617
ARHGAP31	0.003534649950843401	2.115556160443601	0.04229738193389154
CENPQ	0.43334142513496726	1.3639435987769883	0.6899415836282924
SARS1	0.14704293205745217	1.104390400409574	0.39036176507917925
RANBP3	0.07413247343560357	1.2679256537095343	0.26544389154707987
ARID4A	0.16543700209625734	1.212724162002648	0.41870158912891015
EIPR1	0.07154393258906354	1.2720580383508309	0.25911578110647826
PNPLA6	0.48417863178796344	0.9725035335335166	0.7275169202617617
IFT88	0.9249378745810481	0.9461990174373548	0.9754330624307181
ALG1	0.0025176260144355546	0.6153461607059211	0.033898419686543016
ZCCHC8	0.48417863178796344	1.0539667793423024	0.7275169202617617
ABCF2	0.48417863178796344	0.9353462346822673	0.7275169202617617
CHPF2	0.06419943576324418	0.7033760362245967	0.2433152189057008
LRRC7	0.15187651592763865	1.5918431748317767	0.3986106772957648
FUT8	0.019089096540951984	0.6930904981288896	0.11782709051736616
UBA6	0.8122650234744453	1.0973520959553487	0.9228223704851901
GAB2	0.0047445310340332985	1.4014400045924091	0.050979583545354056
ATP6V0A1	0.15149484290078905	1.0607306894889987	0.39788413858973887
PIAS1	0.2309312335133199	1.2457969969607414	0.5017513120211935
SLC4A7	0.5944315041066967	0.8768511572946336	0.801565838324943
APBA2	0.0046095458740605996	1.495289792456765	0.05009375025364019
MAP2K3	0.0034296471049043028	0.6197514841087672	0.04161964701470728
TMSB10	0.013697610456825928	0.5866808080152298	0.09730186249837586
ASTE1	0.9189519681101626	1.0128240749827506	0.9723704492925765
RNF19A	0.8239914673127718	0.9532384289194847	0.9295067612738698
PEX3	0.6262928935859023	1.1545848516202102	0.8194312508448902
GABARAPL2	0.9969932729397027	0.9748541267272395	1.0
MYOC	0.5244570485956503	0.3398474510515769	0.7578426369715485
SH3YL1	0.1537571637472757	1.2222451074727767	0.4012097680082255
FAM136A	0.3898133146915937	1.0672507225899124	0.6547426534948836
VCL	0.8181233791346252	0.9364622063156233	0.9263331858899305
DEPDC1B	0.09917734433426477	1.526992889712612	0.3128167786724369
DAPK2	0.46659935649177053	1.0512675001563427	0.7154124326660185
NSMAF	0.20706487486779482	1.1554439161631542	0.47296635450316404
ADSS2	0.8771915319695551	0.8739402622785811	0.9518578981838616
STAP1	0.914102397348594	1.6192187245733736	0.9706656056431281
TIMP2	0.8950554637317519	1.0220090370191794	0.9607788038050462
RFC1	0.21273672487123652	1.2496606484889907	0.4797282833278593
TBC1D23	0.7257601700947548	1.117659873897679	0.8786391968890039
CUL3	0.05705692680087924	1.289218629447363	0.22744676379605072
MYOM2	0.9189519681101626	1.051013201764937	0.9723704492925765
OTC	0.4977842604659397	1.0114961173499462	0.7371903087359479
CYP46A1	0.11298344783589202	0.6396817977316842	0.3367269601670768
ZZZ3	0.20149864877545898	1.1864812956833417	0.4658733414714477
SLC18A1	0.181333120181288	4.3841388622919135	0.4400698483052324
USP2	0.737128012448743	1.0005293888009883	0.8837981884587756
CASR	0.9043585326911118	0.7934383603548486	0.9662493735767191
TUBG2	0.07679327945456102	0.7253067713946588	0.270923140766734
RPL26L1	0.38142402738479625	1.0783300789415904	0.6487788690010886
FLT4	0.5787717926603946	1.0254950823558706	0.7914424159819365
NSUN2	0.08092270264384692	1.2419342911928968	0.2790881756931248
FBXO42	0.038939587215509164	1.2243853549934078	0.18156781418147883
MFAP3	0.6262928935859023	1.1586274508220848	0.8194312508448902
MRI1	0.25869388924770936	0.7701137515206703	0.5320875725063435
METTL1	0.1537571637472757	1.2957922157362904	0.4012097680082255
HOXC8	0.6246979340624701	0.7966986803812522	0.8194312508448902
AGA	0.0013900111693605447	0.6075918389903019	0.023432147326059194
PI4K2B	0.46534321069338447	0.8747775582268668	0.7144697746663796
BOD1L1	0.18804110309811084	1.2301959590884837	0.4485077639851753
MAT2B	0.9849671803936887	0.9940279990702853	1.0
TLL1	0.6466741444506048	2.2633485545829197	0.8328713405733926
EDC4	0.08969439397832257	1.3201775925738968	0.2959227208789865
TRIO	0.7773361783806464	1.0654161691233797	0.9065889103575664
VCAN	0.035788254492112447	1.6675906027038012	0.17328135236452094
CLEC16A	0.038939587215509164	1.282663553862444	0.18156781418147883
MSR1	0.16305156412356192	0.6186653576209897	0.41521780473811554
CDH1	0.7230528577388315	0.7586137455560366	0.8784567866675537
MTREX	0.0465664563028651	1.3149937761735042	0.2015892028972191
DNAH5	0.0009076564672818914	0.2726317203218721	0.018161164549920797
ZFYVE16	0.30348208784288966	1.3051417890326056	0.5767713487555209
RIPOR1	0.90699364933795	1.0254333960822402	0.9665782918045898
C6	0.0709509113033113	0.24691057209925413	0.25825258640318904
RAI14	0.19875495607993285	0.7183714269549497	0.46263741221556726
SOX30	0.05961357871389606	0.5015526407366989	0.23212875453530407
PNKP	0.17274345431697072	0.79306174695591	0.4271987372533733
BEST2	0.15403778490681674	1.567855806006184	0.40188661880801374
PHLPP2	0.6301636121059777	1.0117465659019897	0.8225450460214812
SPDL1	0.1426872038247902	1.3288833210690227	0.3846235875846651
STAU2	0.33335036964274106	1.147498567178396	0.605134415309839
SLC66A1	0.05328744824949964	0.7959584614376444	0.2183044109091707
CTNS	0.6209339451211492	0.9321976518759776	0.8161991747735367
RTN4R	0.4378370407132128	0.7828625201783861	0.6932663949265498
PHF23	0.3898133146915937	1.0706690627023863	0.6547426534948836
CDH10	0.7088169584003935	1.0557224809994732	0.8682938941036528
INPP4A	0.1426872038247902	0.7903364298621923	0.3846235875846651
RAB27B	0.0020769932995101693	3.955473069279303	0.030480279188393033
PSMA4	0.22439955050962548	1.210817840003255	0.49379378015781933
MYO16	0.20149864877545898	1.1372603749102668	0.4658733414714477
LSG1	0.2822342211189929	0.8639134739311933	0.5565066654464801
PARP3	0.47001517723443464	0.824515073719458	0.7172917560880914
TNC	0.019533264548580107	0.42177397359013313	0.11963255618543191
THAP3	0.16543700209625734	1.163841324012887	0.41870158912891015
RIPOR3	0.0030357975880835894	0.30251692916468026	0.03851922529491316
TDP1	0.20149864877545898	1.1536450503508717	0.4658733414714477
AIFM2	4.938324829134593e-05	0.4375510149003023	0.002765900217170029
C2orf83	0.8926596436111017	0.8690138977206651	0.9603786774097653
SPATA7	0.7831298160210926	0.9705011243641704	0.9086960430456267
MED17	0.0007716349586496752	1.504986171400213	0.016468911501116134
RETSAT	0.42887147273464066	0.8803816955638951	0.6864578314208983
CAPG	0.00701722405613785	0.5163009728897537	0.06531124316949147
AP2S1	0.002853809239012316	0.6725602643171729	0.036877448944533896
USH2A	0.5125696182870596	0.765296082777015	0.7484834021456213
ZPBP	0.6213673834220823	0.2987006350828527	0.8166194368299937
TG	0.3492580788996129	0.5798273899018808	0.6195469163838617
ADAM28	0.6209339451211492	1.0373258523306543	0.8161991747735367
BARX2	0.630139028085335	0.8900853133277077	0.8225450460214812
DCUN1D1	0.10250199924243483	1.2304452993393966	0.31862808758471345
JADE2	0.6084324178527145	0.8612174783796442	0.8116547700765125
ZIC2	0.08522169137475803	0.4582070330471566	0.2874789450134612
LCP2	0.5944315041066967	0.903515407958484	0.801565838324943
TRIT1	0.0005121933268063761	1.5470505956841145	0.012495273028056066
ADRB1	0.031019868368814298	0.4440848708152019	0.1587985743888652
GUCA2B	0.5609125467185745	1.345221175660526	0.7807246100970028
CUL7	1.5711062189875776e-05	0.36296244441243025	0.001298804010115888
CTNNA1	0.23649125419540548	0.8423617248504682	0.5086940044509967
PHKA2	0.41125038121537827	0.8854122642336253	0.6728723072122063
CNTLN	0.90699364933795	1.0267466159807617	0.9665782918045898
EPHA3	0.22738212175954933	1.3201973464674823	0.49723587236109834
HSPA5	0.11298344783589202	0.8509380024228467	0.3367269601670768
DSG2	0.007598304516324414	0.08340690719232566	0.06832824048670764
GEMIN8	0.3609197402993056	0.8425546894508466	0.6308923438904079
OFD1	0.4889484989098217	1.2138327650191252	0.7299908543266431
GPM6B	0.8298689852229656	0.94541747699331	0.9328019094677569
MAGEC2	0.23690841853150812	0.32753853257176063	0.509475550519139
PREX2	0.014034992507099747	0.565842839134182	0.09862525729469387
WDR37	0.0013900111693605447	1.6070733795350722	0.023432147326059194
YTHDC2	0.5034021925331287	1.20025198731324	0.7411079327198584
CTPS2	0.13633182487958895	1.180998833729674	0.3747492052846665
ATP6V1H	0.7889349830171634	0.9484925256130273	0.9086960430456267
POLR2B	0.10591046076806271	1.4389720675812185	0.3239080666882383
ARAP2	0.12620636209424038	0.6559336530186533	0.3577209605101837
TPR	0.40691028300231896	1.182487276873197	0.6693212761766357
CP	0.0018214201073202241	0.21992120762173895	0.02801080751558015
KATNIP	0.9600621086659223	1.0703429063162633	0.992434081894462
DTNBP1	0.5429740180449096	0.9731333638577884	0.7691590194259342
XK	0.017806407989394597	0.3475720528540887	0.11365243076440631
ANO2	0.6192564211435846	0.7409447612865067	0.8161991747735367
C12orf4	0.4560738613070551	1.1332899928672593	0.707409608226453
SCML1	0.9249378745810481	1.0091113756584575	0.9754330624307181
WWC3	0.20149864877545898	0.793945791021086	0.4658733414714477
ARHGAP6	0.8653148492104507	0.8822863994780386	0.9454723528987368
FAM184B	0.7947513859885488	1.0207683220826056	0.9128405829480171
MAP4	0.6370674281332944	0.9289042367841225	0.8257102205936874
GOPC	0.026126647464104112	1.4429482973882275	0.14257813869788266
ROS1	0.4453910134369409	0.11796088881486728	0.700947483196835
USP28	0.09122460931509886	1.380155877727493	0.2992502302796979
HDAC9	0.38142402738479625	0.8225775573535864	0.6487788690010886
TSPAN17	0.08233665258674014	0.7881593702242466	0.28184250714641873
NOP16	0.8357556245814166	1.001765969690654	0.9352538706006265
CC2D2A	0.20988756057059912	1.146857549484832	0.47602508795519494
RRM2B	0.010411808839583852	0.6732204092646088	0.08229709582574476
ZNF800	0.3898133146915937	0.8794234118663188	0.6547426534948836
TNFRSF17	0.4367123474152488	0.49262628914513334	0.6932663949265498
SNX29	0.6155941844001098	1.0899572762717908	0.814838029987308
LMO3	0.027286274209774062	0.4026898948688892	0.14624901895575818
MRPS10	0.680885768260498	1.0358625094174951	0.8524788598487936
GUCA1A	0.39254089005137915	1.6016418692209158	0.6584433448132783
RSF1	0.015454592763750339	1.4472584503152048	0.10426617805080458
VPS13D	0.0036423808807396285	2.119764359114973	0.04306927698518545
CELF2	0.006614766394570693	1.7669923014321272	0.06305620968465836
FAM120A	0.6316707981121067	0.9338477015079415	0.8225450460214812
R3HDM1	0.08233665258674014	1.199233924401081	0.28184250714641873
COL9A2	0.5429740180449096	0.7284599377916601	0.7691590194259342
KITLG	0.15077887068206086	0.6740134100257603	0.3977696210816742
ERCC8	0.3071195805444386	1.1826320439307743	0.580821752424642
ADAMTS6	0.033159986197703294	1.9939526843613609	0.16502410586454286
H6PD	0.17274345431697072	0.7101491427796129	0.4271987372533733
VAMP3	0.030370270868331235	0.7469991581519402	0.15668249194821077
PER3	0.37314166328303283	1.077067576032421	0.6415352672428567
UTS2	0.11253993171715286	0.3540409578042656	0.3367269601670768
TNFRSF9	0.02757152531159431	0.28894165208383327	0.14762856504228422
EPN3	0.27907291639295584	0.47440148149766376	0.5529177791978072
LTBP1	0.006465292531997463	0.3624681994628216	0.06184661592887517
RCN1	0.2522142671992248	0.7972936455757158	0.5248618547156783
ELN	0.038939587215509164	0.4518234805594686	0.18156781418147883
RFC2	0.04304139802178133	0.7032081626663513	0.192219086093499
ARID1B	0.047281943625575466	1.3956276151382505	0.20360070232635427
CLPTM1L	0.6533672982152271	0.9564986304681662	0.8351719326477018
NEDD4L	0.5839710510411974	0.9975005039567704	0.794648933816914
FOXP3	0.2526082130922529	0.6817808779803374	0.525047923830052
PPP1R3F	0.4560738613070551	0.9750351567448258	0.707409608226453
HEXB	0.0033273159879102106	0.5862773262518065	0.040769850464160644
PTCD2	0.9249378745810481	1.0129234011662291	0.9754330624307181
NEXMIF	0.12430850172990983	1.1701354526123986	0.3554279376358344
JKAMP	0.5839710510411974	1.0269709249926846	0.794648933816914
DKK3	0.06902641141264595	0.6031450556484442	0.2543283367950176
ARHGEF5	0.10419568080042456	0.36972665440107433	0.3215729431419689
NFE2L3	0.04477615777788309	0.47465357000719205	0.19676356613117565
MCUR1	0.7485511656250495	1.0483397227099966	0.8905455177703477
LIMA1	0.027286274209774062	1.558493158844678	0.14624901895575818
LETMD1	0.6424825465578098	1.120049458347904	0.8294917198994679
SLC4A8	0.9789551953030096	0.9105922260915572	0.9995469932733548
LAMC3	0.9189519681101626	1.0418601717699119	0.9723704492925765
PTGER3	0.26560671727114415	0.6001125581354504	0.5388851235611083
TNIP3	0.12445403108611924	0.2411341574132271	0.35578968023124785
MAPK9	0.8745112669104622	0.9390213594943151	0.9518411311379268
COL23A1	0.37726944609662266	0.3531643217183115	0.6454528139904647
BCAR1	0.029731790619151866	1.3517151030740369	0.15446007909197693
HERPUD1	0.29628954046607225	0.8801014196058847	0.5696373321640403
HOMER3	0.5787717926603946	0.9087195401465056	0.7914424159819365
RAD51	0.36496675082821073	1.1423086047262767	0.6342193464226967
POLQ	0.26197464991280356	1.6170229518601766	0.5350698980685626
PIK3CB	0.9549219503047697	0.9821959555207308	0.989308129000142
CYBA	0.21273672487123652	0.7113356001369354	0.4797282833278593
THOC3	0.40259644215496143	1.1706259477299634	0.6657541270471327
HEBP2	0.002766365105824324	0.6293995758926356	0.036217190745754
MPHOSPH9	0.09593531912331656	2.425371104548332	0.30667874473547885
PLEKHA5	0.3257188299930522	0.9809961651359499	0.5991821174422769
PRSS8	0.09305805792905232	0.5101759663741507	0.30260409154927354
SIKE1	0.7031992593357959	1.0640508769234163	0.8644889394432074
RRP12	0.1384266877586805	1.158298028638874	0.3781465549725224
FNIP2	0.042194467825593766	1.476880836824791	0.18968973412641074
MSMO1	0.03235297246321022	0.741100403183075	0.16228779059380835
TTC17	0.6155941844001098	1.193092140830921	0.814838029987308
ALX4	0.28250862392079357	1.2422332194521295	0.5567536996680634
FSTL4	0.7831298160210926	0.6375580661476901	0.9086960430456267
FOXN3	0.041360971172473775	1.3933971834602683	0.18714215407673207
METTL24	0.0008432232726118832	0.21645031784656252	0.017220129205842028
AKR7A2	0.05328744824949964	0.8008716777676254	0.2183044109091707
MRTO4	0.48417863178796344	1.067650132972867	0.7275169202617617
NNAT	0.018594843414492242	0.06339797916917715	0.11673581046328121
USE1	0.3107845423157232	0.8549728586522438	0.5837273553113228
MCF2L2	0.007091206675881755	1.8171754789260395	0.06584810047416247
NRIP2	0.8416510797660218	1.0063981776605255	0.937859590973604
LAMA3	0.45257161852571814	0.4518305989441816	0.7050389491697145
AP5M1	0.42000897997304243	1.0702646636709472	0.6786028846863246
